name,category,prompt,negative_prompt
none,Control,,
random,Control,,
Drag Launch — Dynamic Low-Angle Framing 128,Drag Launch,"the selected car launching from a drag strip, dynamic low-angle framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Pit Lane — Dynamic Low-Angle Framing 129,Pit Lane,"the selected car waiting in pit lane, dynamic low-angle framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Petrol Station — Dynamic Low-Angle Framing 130,Petrol Station,"the selected car stopped beside petrol pumps, dynamic low-angle framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Car Meet — Dynamic Low-Angle Framing 131,Car Meet,"the selected car displayed at a car meet, dynamic low-angle framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Doors — Dynamic Low-Angle Framing 132,Doors,"the selected character opening or closing the selected car's door, dynamic low-angle framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Entering And Exiting — Dynamic Low-Angle Framing 133,Entering And Exiting,"the selected character entering or exiting the vehicle, dynamic low-angle framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Bonnet Interaction — Dynamic Low-Angle Framing 134,Bonnet Interaction,"the selected character sitting on the bonnet (hood), dynamic low-angle framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Beside Vehicle — Dynamic Low-Angle Framing 135,Beside Vehicle,"the selected character leaning against or standing beside the car, dynamic low-angle framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Under Bonnet — Dynamic Low-Angle Framing 136,Under Bonnet,"the selected character working under the open bonnet (hood), dynamic low-angle framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Washing And Detailing — Dynamic Low-Angle Framing 137,Washing And Detailing,"the selected character washing and detailing the selected car, dynamic low-angle framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Refuelling — Dynamic Low-Angle Framing 138,Refuelling,"the selected character refuelling the selected car, dynamic low-angle framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cockpit Driving — Dynamic Low-Angle Framing 139,Cockpit Driving,"the selected character driving from inside the cockpit, dynamic low-angle framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Loading Luggage — Dynamic Low-Angle Framing 140,Loading Luggage,"the selected character loading luggage into the selected car, dynamic low-angle framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Roadside Breakdown — Dynamic Low-Angle Framing 141,Roadside Breakdown,"the selected character inspecting the selected car during a roadside breakdown, dynamic low-angle framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Police Pursuit — Dynamic Low-Angle Framing 142,Police Pursuit,"the selected car involved in a police pursuit, dynamic low-angle framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cinematic Arrival — Dynamic Low-Angle Framing 143,Cinematic Arrival,"the selected car making a cinematic arrival, dynamic low-angle framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cinematic Departure — Dynamic Low-Angle Framing 144,Cinematic Departure,"the selected car making a cinematic departure, dynamic low-angle framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Parked Display — Precise Subject Separation 145,Parked Display,"the selected car parked for a static display, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Street Driving — Precise Subject Separation 146,Street Driving,"the selected car driving through a street, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Highway Rolling — Precise Subject Separation 147,Highway Rolling,"the selected car captured in a highway rolling shot, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Circuit Racing — Precise Subject Separation 148,Circuit Racing,"the selected car racing through a circuit corner, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Rally Driving — Precise Subject Separation 149,Rally Driving,"the selected car charging through a rally stage, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Drifting — Precise Subject Separation 150,Drifting,"the selected car holding a controlled drift, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Burnout — Precise Subject Separation 151,Burnout,"the selected car performing a tyre burnout, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Drag Launch — Precise Subject Separation 152,Drag Launch,"the selected car launching from a drag strip, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Pit Lane — Precise Subject Separation 153,Pit Lane,"the selected car waiting in pit lane, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Petrol Station — Precise Subject Separation 154,Petrol Station,"the selected car stopped beside petrol pumps, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Car Meet — Precise Subject Separation 155,Car Meet,"the selected car displayed at a car meet, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Doors — Precise Subject Separation 156,Doors,"the selected character opening or closing the selected car's door, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Entering And Exiting — Precise Subject Separation 157,Entering And Exiting,"the selected character entering or exiting the vehicle, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Bonnet Interaction — Precise Subject Separation 158,Bonnet Interaction,"the selected character sitting on the bonnet (hood), precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Beside Vehicle — Precise Subject Separation 159,Beside Vehicle,"the selected character leaning against or standing beside the car, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Under Bonnet — Precise Subject Separation 160,Under Bonnet,"the selected character working under the open bonnet (hood), precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Washing And Detailing — Precise Subject Separation 161,Washing And Detailing,"the selected character washing and detailing the selected car, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Refuelling — Precise Subject Separation 162,Refuelling,"the selected character refuelling the selected car, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cockpit Driving — Precise Subject Separation 163,Cockpit Driving,"the selected character driving from inside the cockpit, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Loading Luggage — Precise Subject Separation 164,Loading Luggage,"the selected character loading luggage into the selected car, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Roadside Breakdown — Precise Subject Separation 165,Roadside Breakdown,"the selected character inspecting the selected car during a roadside breakdown, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Police Pursuit — Precise Subject Separation 166,Police Pursuit,"the selected car involved in a police pursuit, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cinematic Arrival — Precise Subject Separation 167,Cinematic Arrival,"the selected car making a cinematic arrival, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cinematic Departure — Precise Subject Separation 168,Cinematic Departure,"the selected car making a cinematic departure, precise subject separation; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Parked Display — Strong Visual Storytelling 169,Parked Display,"the selected car parked for a static display, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Street Driving — Strong Visual Storytelling 170,Street Driving,"the selected car driving through a street, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Highway Rolling — Strong Visual Storytelling 171,Highway Rolling,"the selected car captured in a highway rolling shot, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Circuit Racing — Strong Visual Storytelling 172,Circuit Racing,"the selected car racing through a circuit corner, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Rally Driving — Strong Visual Storytelling 173,Rally Driving,"the selected car charging through a rally stage, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Drifting — Strong Visual Storytelling 174,Drifting,"the selected car holding a controlled drift, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Burnout — Strong Visual Storytelling 175,Burnout,"the selected car performing a tyre burnout, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Drag Launch — Strong Visual Storytelling 176,Drag Launch,"the selected car launching from a drag strip, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Pit Lane — Strong Visual Storytelling 177,Pit Lane,"the selected car waiting in pit lane, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Petrol Station — Strong Visual Storytelling 178,Petrol Station,"the selected car stopped beside petrol pumps, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Car Meet — Strong Visual Storytelling 179,Car Meet,"the selected car displayed at a car meet, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Doors — Strong Visual Storytelling 180,Doors,"the selected character opening or closing the selected car's door, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Entering And Exiting — Strong Visual Storytelling 181,Entering And Exiting,"the selected character entering or exiting the vehicle, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Bonnet Interaction — Strong Visual Storytelling 182,Bonnet Interaction,"the selected character sitting on the bonnet (hood), strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Beside Vehicle — Strong Visual Storytelling 183,Beside Vehicle,"the selected character leaning against or standing beside the car, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Under Bonnet — Strong Visual Storytelling 184,Under Bonnet,"the selected character working under the open bonnet (hood), strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Washing And Detailing — Strong Visual Storytelling 185,Washing And Detailing,"the selected character washing and detailing the selected car, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Refuelling — Strong Visual Storytelling 186,Refuelling,"the selected character refuelling the selected car, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cockpit Driving — Strong Visual Storytelling 187,Cockpit Driving,"the selected character driving from inside the cockpit, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Loading Luggage — Strong Visual Storytelling 188,Loading Luggage,"the selected character loading luggage into the selected car, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Roadside Breakdown — Strong Visual Storytelling 189,Roadside Breakdown,"the selected character inspecting the selected car during a roadside breakdown, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Police Pursuit — Strong Visual Storytelling 190,Police Pursuit,"the selected car involved in a police pursuit, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cinematic Arrival — Strong Visual Storytelling 191,Cinematic Arrival,"the selected car making a cinematic arrival, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cinematic Departure — Strong Visual Storytelling 192,Cinematic Departure,"the selected car making a cinematic departure, strong visual storytelling; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Parked Display — Coherent Physical Movement 193,Parked Display,"the selected car parked for a static display, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Street Driving — Coherent Physical Movement 194,Street Driving,"the selected car driving through a street, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Highway Rolling — Coherent Physical Movement 195,Highway Rolling,"the selected car captured in a highway rolling shot, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Circuit Racing — Coherent Physical Movement 196,Circuit Racing,"the selected car racing through a circuit corner, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Rally Driving — Coherent Physical Movement 197,Rally Driving,"the selected car charging through a rally stage, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Drifting — Coherent Physical Movement 198,Drifting,"the selected car holding a controlled drift, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Burnout — Coherent Physical Movement 199,Burnout,"the selected car performing a tyre burnout, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Drag Launch — Coherent Physical Movement 200,Drag Launch,"the selected car launching from a drag strip, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Pit Lane — Coherent Physical Movement 201,Pit Lane,"the selected car waiting in pit lane, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Petrol Station — Coherent Physical Movement 202,Petrol Station,"the selected car stopped beside petrol pumps, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Car Meet — Coherent Physical Movement 203,Car Meet,"the selected car displayed at a car meet, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Doors — Coherent Physical Movement 204,Doors,"the selected character opening or closing the selected car's door, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Entering And Exiting — Coherent Physical Movement 205,Entering And Exiting,"the selected character entering or exiting the vehicle, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Bonnet Interaction — Coherent Physical Movement 206,Bonnet Interaction,"the selected character sitting on the bonnet (hood), coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Beside Vehicle — Coherent Physical Movement 207,Beside Vehicle,"the selected character leaning against or standing beside the car, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Under Bonnet — Coherent Physical Movement 208,Under Bonnet,"the selected character working under the open bonnet (hood), coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Washing And Detailing — Coherent Physical Movement 209,Washing And Detailing,"the selected character washing and detailing the selected car, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Refuelling — Coherent Physical Movement 210,Refuelling,"the selected character refuelling the selected car, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cockpit Driving — Coherent Physical Movement 211,Cockpit Driving,"the selected character driving from inside the cockpit, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Loading Luggage — Coherent Physical Movement 212,Loading Luggage,"the selected character loading luggage into the selected car, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Roadside Breakdown — Coherent Physical Movement 213,Roadside Breakdown,"the selected character inspecting the selected car during a roadside breakdown, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Police Pursuit — Coherent Physical Movement 214,Police Pursuit,"the selected car involved in a police pursuit, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cinematic Arrival — Coherent Physical Movement 215,Cinematic Arrival,"the selected car making a cinematic arrival, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cinematic Departure — Coherent Physical Movement 216,Cinematic Departure,"the selected car making a cinematic departure, coherent physical movement; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Parked Display — Quiet Documentary Framing 217,Parked Display,"the selected car parked for a static display, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Street Driving — Quiet Documentary Framing 218,Street Driving,"the selected car driving through a street, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Highway Rolling — Quiet Documentary Framing 219,Highway Rolling,"the selected car captured in a highway rolling shot, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Circuit Racing — Quiet Documentary Framing 220,Circuit Racing,"the selected car racing through a circuit corner, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Rally Driving — Quiet Documentary Framing 221,Rally Driving,"the selected car charging through a rally stage, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Drifting — Quiet Documentary Framing 222,Drifting,"the selected car holding a controlled drift, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Burnout — Quiet Documentary Framing 223,Burnout,"the selected car performing a tyre burnout, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Drag Launch — Quiet Documentary Framing 224,Drag Launch,"the selected car launching from a drag strip, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Pit Lane — Quiet Documentary Framing 225,Pit Lane,"the selected car waiting in pit lane, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Petrol Station — Quiet Documentary Framing 226,Petrol Station,"the selected car stopped beside petrol pumps, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Car Meet — Quiet Documentary Framing 227,Car Meet,"the selected car displayed at a car meet, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Doors — Quiet Documentary Framing 228,Doors,"the selected character opening or closing the selected car's door, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Entering And Exiting — Quiet Documentary Framing 229,Entering And Exiting,"the selected character entering or exiting the vehicle, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Bonnet Interaction — Quiet Documentary Framing 230,Bonnet Interaction,"the selected character sitting on the bonnet (hood), quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Beside Vehicle — Quiet Documentary Framing 231,Beside Vehicle,"the selected character leaning against or standing beside the car, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Under Bonnet — Quiet Documentary Framing 232,Under Bonnet,"the selected character working under the open bonnet (hood), quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Washing And Detailing — Quiet Documentary Framing 233,Washing And Detailing,"the selected character washing and detailing the selected car, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Refuelling — Quiet Documentary Framing 234,Refuelling,"the selected character refuelling the selected car, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cockpit Driving — Quiet Documentary Framing 235,Cockpit Driving,"the selected character driving from inside the cockpit, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Loading Luggage — Quiet Documentary Framing 236,Loading Luggage,"the selected character loading luggage into the selected car, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Roadside Breakdown — Quiet Documentary Framing 237,Roadside Breakdown,"the selected character inspecting the selected car during a roadside breakdown, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Police Pursuit — Quiet Documentary Framing 238,Police Pursuit,"the selected car involved in a police pursuit, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cinematic Arrival — Quiet Documentary Framing 239,Cinematic Arrival,"the selected car making a cinematic arrival, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cinematic Departure — Quiet Documentary Framing 240,Cinematic Departure,"the selected car making a cinematic departure, quiet documentary framing; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Parked Display — Energetic Three-Quarter View 241,Parked Display,"the selected car parked for a static display, energetic three-quarter view; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Street Driving — Energetic Three-Quarter View 242,Street Driving,"the selected car driving through a street, energetic three-quarter view; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Highway Rolling — Energetic Three-Quarter View 243,Highway Rolling,"the selected car captured in a highway rolling shot, energetic three-quarter view; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Circuit Racing — Energetic Three-Quarter View 244,Circuit Racing,"the selected car racing through a circuit corner, energetic three-quarter view; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Rally Driving — Energetic Three-Quarter View 245,Rally Driving,"the selected car charging through a rally stage, energetic three-quarter view; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Drifting — Energetic Three-Quarter View 246,Drifting,"the selected car holding a controlled drift, energetic three-quarter view; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Burnout — Energetic Three-Quarter View 247,Burnout,"the selected car performing a tyre burnout, energetic three-quarter view; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Drag Launch — Energetic Three-Quarter View 248,Drag Launch,"the selected car launching from a drag strip, energetic three-quarter view; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Pit Lane — Energetic Three-Quarter View 249,Pit Lane,"the selected car waiting in pit lane, energetic three-quarter view; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Petrol Station — Energetic Three-Quarter View 250,Petrol Station,"the selected car stopped beside petrol pumps, energetic three-quarter view; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Car Meet — Energetic Three-Quarter View 251,Car Meet,"the selected car displayed at a car meet, energetic three-quarter view; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Doors — Energetic Three-Quarter View 252,Doors,"the selected character opening or closing the selected car's door, energetic three-quarter view; keep the selected character and selected car visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
