name,category,prompt,negative_prompt
none,Control,,
random,Control,,
Hunting — Coherent Physical Movement 131,Hunting,"the selected animal stalking or pursuing prey attentively, coherent physical movement; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Feeding — Coherent Physical Movement 132,Feeding,"the selected animal feeding or drinking naturally, coherent physical movement; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Resting — Coherent Physical Movement 133,Resting,"the selected animal resting or sleeping in a relaxed pose, coherent physical movement; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Playing — Coherent Physical Movement 134,Playing,"the selected animal playing energetically, coherent physical movement; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Migration — Coherent Physical Movement 135,Migration,"a group of the selected animals migrating together, coherent physical movement; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Coherent Physical Movement 136,Flight,"the selected animal taking flight or gliding through the air, coherent physical movement; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Swimming — Coherent Physical Movement 137,Swimming,"the selected animal swimming or diving naturally, coherent physical movement; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
People Interaction — Coherent Physical Movement 138,People Interaction,"the selected animal interacting cautiously with a person, coherent physical movement; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Social Behaviour — Coherent Physical Movement 139,Social Behaviour,"the selected animal communicating with its group, coherent physical movement; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Courtship — Coherent Physical Movement 140,Courtship,"the selected animal performing a natural courtship display, coherent physical movement; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Parenting — Coherent Physical Movement 141,Parenting,"the selected animal caring for its young, coherent physical movement; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Territorial Display — Coherent Physical Movement 142,Territorial Display,"the selected animal performing a territorial display, coherent physical movement; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Foraging — Coherent Physical Movement 143,Foraging,"the selected animal foraging for food, coherent physical movement; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Grooming — Coherent Physical Movement 144,Grooming,"the selected animal grooming itself or another animal, coherent physical movement; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Natural Behaviour — Quiet Documentary Framing 145,Natural Behaviour,"the selected animal calmly observing its surroundings, quiet documentary framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Movement — Quiet Documentary Framing 146,Movement,"the selected animal walking or running with natural weight and gait, quiet documentary framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Hunting — Quiet Documentary Framing 147,Hunting,"the selected animal stalking or pursuing prey attentively, quiet documentary framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Feeding — Quiet Documentary Framing 148,Feeding,"the selected animal feeding or drinking naturally, quiet documentary framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Resting — Quiet Documentary Framing 149,Resting,"the selected animal resting or sleeping in a relaxed pose, quiet documentary framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Playing — Quiet Documentary Framing 150,Playing,"the selected animal playing energetically, quiet documentary framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Migration — Quiet Documentary Framing 151,Migration,"a group of the selected animals migrating together, quiet documentary framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Quiet Documentary Framing 152,Flight,"the selected animal taking flight or gliding through the air, quiet documentary framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Swimming — Quiet Documentary Framing 153,Swimming,"the selected animal swimming or diving naturally, quiet documentary framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
People Interaction — Quiet Documentary Framing 154,People Interaction,"the selected animal interacting cautiously with a person, quiet documentary framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Social Behaviour — Quiet Documentary Framing 155,Social Behaviour,"the selected animal communicating with its group, quiet documentary framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Courtship — Quiet Documentary Framing 156,Courtship,"the selected animal performing a natural courtship display, quiet documentary framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Parenting — Quiet Documentary Framing 157,Parenting,"the selected animal caring for its young, quiet documentary framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Territorial Display — Quiet Documentary Framing 158,Territorial Display,"the selected animal performing a territorial display, quiet documentary framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Foraging — Quiet Documentary Framing 159,Foraging,"the selected animal foraging for food, quiet documentary framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Grooming — Quiet Documentary Framing 160,Grooming,"the selected animal grooming itself or another animal, quiet documentary framing; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Natural Behaviour — Energetic Three-Quarter View 161,Natural Behaviour,"the selected animal calmly observing its surroundings, energetic three-quarter view; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Movement — Energetic Three-Quarter View 162,Movement,"the selected animal walking or running with natural weight and gait, energetic three-quarter view; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Hunting — Energetic Three-Quarter View 163,Hunting,"the selected animal stalking or pursuing prey attentively, energetic three-quarter view; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Feeding — Energetic Three-Quarter View 164,Feeding,"the selected animal feeding or drinking naturally, energetic three-quarter view; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Resting — Energetic Three-Quarter View 165,Resting,"the selected animal resting or sleeping in a relaxed pose, energetic three-quarter view; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Playing — Energetic Three-Quarter View 166,Playing,"the selected animal playing energetically, energetic three-quarter view; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Migration — Energetic Three-Quarter View 167,Migration,"a group of the selected animals migrating together, energetic three-quarter view; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Energetic Three-Quarter View 168,Flight,"the selected animal taking flight or gliding through the air, energetic three-quarter view; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Swimming — Energetic Three-Quarter View 169,Swimming,"the selected animal swimming or diving naturally, energetic three-quarter view; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
People Interaction — Energetic Three-Quarter View 170,People Interaction,"the selected animal interacting cautiously with a person, energetic three-quarter view; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Social Behaviour — Energetic Three-Quarter View 171,Social Behaviour,"the selected animal communicating with its group, energetic three-quarter view; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Courtship — Energetic Three-Quarter View 172,Courtship,"the selected animal performing a natural courtship display, energetic three-quarter view; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Parenting — Energetic Three-Quarter View 173,Parenting,"the selected animal caring for its young, energetic three-quarter view; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Territorial Display — Energetic Three-Quarter View 174,Territorial Display,"the selected animal performing a territorial display, energetic three-quarter view; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Foraging — Energetic Three-Quarter View 175,Foraging,"the selected animal foraging for food, energetic three-quarter view; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Grooming — Energetic Three-Quarter View 176,Grooming,"the selected animal grooming itself or another animal, energetic three-quarter view; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Natural Behaviour — Careful Environmental Interaction 177,Natural Behaviour,"the selected animal calmly observing its surroundings, careful environmental interaction; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Movement — Careful Environmental Interaction 178,Movement,"the selected animal walking or running with natural weight and gait, careful environmental interaction; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Hunting — Careful Environmental Interaction 179,Hunting,"the selected animal stalking or pursuing prey attentively, careful environmental interaction; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Feeding — Careful Environmental Interaction 180,Feeding,"the selected animal feeding or drinking naturally, careful environmental interaction; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Resting — Careful Environmental Interaction 181,Resting,"the selected animal resting or sleeping in a relaxed pose, careful environmental interaction; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Playing — Careful Environmental Interaction 182,Playing,"the selected animal playing energetically, careful environmental interaction; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Migration — Careful Environmental Interaction 183,Migration,"a group of the selected animals migrating together, careful environmental interaction; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Careful Environmental Interaction 184,Flight,"the selected animal taking flight or gliding through the air, careful environmental interaction; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Swimming — Careful Environmental Interaction 185,Swimming,"the selected animal swimming or diving naturally, careful environmental interaction; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
People Interaction — Careful Environmental Interaction 186,People Interaction,"the selected animal interacting cautiously with a person, careful environmental interaction; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Social Behaviour — Careful Environmental Interaction 187,Social Behaviour,"the selected animal communicating with its group, careful environmental interaction; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Courtship — Careful Environmental Interaction 188,Courtship,"the selected animal performing a natural courtship display, careful environmental interaction; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Parenting — Careful Environmental Interaction 189,Parenting,"the selected animal caring for its young, careful environmental interaction; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Territorial Display — Careful Environmental Interaction 190,Territorial Display,"the selected animal performing a territorial display, careful environmental interaction; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Foraging — Careful Environmental Interaction 191,Foraging,"the selected animal foraging for food, careful environmental interaction; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Grooming — Careful Environmental Interaction 192,Grooming,"the selected animal grooming itself or another animal, careful environmental interaction; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Natural Behaviour — Expressive Moment-To-Moment Detail 193,Natural Behaviour,"the selected animal calmly observing its surroundings, expressive moment-to-moment detail; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Movement — Expressive Moment-To-Moment Detail 194,Movement,"the selected animal walking or running with natural weight and gait, expressive moment-to-moment detail; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Hunting — Expressive Moment-To-Moment Detail 195,Hunting,"the selected animal stalking or pursuing prey attentively, expressive moment-to-moment detail; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Feeding — Expressive Moment-To-Moment Detail 196,Feeding,"the selected animal feeding or drinking naturally, expressive moment-to-moment detail; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Resting — Expressive Moment-To-Moment Detail 197,Resting,"the selected animal resting or sleeping in a relaxed pose, expressive moment-to-moment detail; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Playing — Expressive Moment-To-Moment Detail 198,Playing,"the selected animal playing energetically, expressive moment-to-moment detail; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Migration — Expressive Moment-To-Moment Detail 199,Migration,"a group of the selected animals migrating together, expressive moment-to-moment detail; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Expressive Moment-To-Moment Detail 200,Flight,"the selected animal taking flight or gliding through the air, expressive moment-to-moment detail; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Swimming — Expressive Moment-To-Moment Detail 201,Swimming,"the selected animal swimming or diving naturally, expressive moment-to-moment detail; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
People Interaction — Expressive Moment-To-Moment Detail 202,People Interaction,"the selected animal interacting cautiously with a person, expressive moment-to-moment detail; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Social Behaviour — Expressive Moment-To-Moment Detail 203,Social Behaviour,"the selected animal communicating with its group, expressive moment-to-moment detail; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Courtship — Expressive Moment-To-Moment Detail 204,Courtship,"the selected animal performing a natural courtship display, expressive moment-to-moment detail; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Parenting — Expressive Moment-To-Moment Detail 205,Parenting,"the selected animal caring for its young, expressive moment-to-moment detail; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Territorial Display — Expressive Moment-To-Moment Detail 206,Territorial Display,"the selected animal performing a territorial display, expressive moment-to-moment detail; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Foraging — Expressive Moment-To-Moment Detail 207,Foraging,"the selected animal foraging for food, expressive moment-to-moment detail; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Grooming — Expressive Moment-To-Moment Detail 208,Grooming,"the selected animal grooming itself or another animal, expressive moment-to-moment detail; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Natural Behaviour — Clean Side-Profile Staging 209,Natural Behaviour,"the selected animal calmly observing its surroundings, clean side-profile staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Movement — Clean Side-Profile Staging 210,Movement,"the selected animal walking or running with natural weight and gait, clean side-profile staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Hunting — Clean Side-Profile Staging 211,Hunting,"the selected animal stalking or pursuing prey attentively, clean side-profile staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Feeding — Clean Side-Profile Staging 212,Feeding,"the selected animal feeding or drinking naturally, clean side-profile staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Resting — Clean Side-Profile Staging 213,Resting,"the selected animal resting or sleeping in a relaxed pose, clean side-profile staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Playing — Clean Side-Profile Staging 214,Playing,"the selected animal playing energetically, clean side-profile staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Migration — Clean Side-Profile Staging 215,Migration,"a group of the selected animals migrating together, clean side-profile staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Clean Side-Profile Staging 216,Flight,"the selected animal taking flight or gliding through the air, clean side-profile staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Swimming — Clean Side-Profile Staging 217,Swimming,"the selected animal swimming or diving naturally, clean side-profile staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
People Interaction — Clean Side-Profile Staging 218,People Interaction,"the selected animal interacting cautiously with a person, clean side-profile staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Social Behaviour — Clean Side-Profile Staging 219,Social Behaviour,"the selected animal communicating with its group, clean side-profile staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Courtship — Clean Side-Profile Staging 220,Courtship,"the selected animal performing a natural courtship display, clean side-profile staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Parenting — Clean Side-Profile Staging 221,Parenting,"the selected animal caring for its young, clean side-profile staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Territorial Display — Clean Side-Profile Staging 222,Territorial Display,"the selected animal performing a territorial display, clean side-profile staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Foraging — Clean Side-Profile Staging 223,Foraging,"the selected animal foraging for food, clean side-profile staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Grooming — Clean Side-Profile Staging 224,Grooming,"the selected animal grooming itself or another animal, clean side-profile staging; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Natural Behaviour — Layered Foreground And Background Depth 225,Natural Behaviour,"the selected animal calmly observing its surroundings, layered foreground and background depth; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Movement — Layered Foreground And Background Depth 226,Movement,"the selected animal walking or running with natural weight and gait, layered foreground and background depth; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Hunting — Layered Foreground And Background Depth 227,Hunting,"the selected animal stalking or pursuing prey attentively, layered foreground and background depth; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Feeding — Layered Foreground And Background Depth 228,Feeding,"the selected animal feeding or drinking naturally, layered foreground and background depth; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Resting — Layered Foreground And Background Depth 229,Resting,"the selected animal resting or sleeping in a relaxed pose, layered foreground and background depth; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Playing — Layered Foreground And Background Depth 230,Playing,"the selected animal playing energetically, layered foreground and background depth; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Migration — Layered Foreground And Background Depth 231,Migration,"a group of the selected animals migrating together, layered foreground and background depth; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Layered Foreground And Background Depth 232,Flight,"the selected animal taking flight or gliding through the air, layered foreground and background depth; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Swimming — Layered Foreground And Background Depth 233,Swimming,"the selected animal swimming or diving naturally, layered foreground and background depth; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
People Interaction — Layered Foreground And Background Depth 234,People Interaction,"the selected animal interacting cautiously with a person, layered foreground and background depth; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Social Behaviour — Layered Foreground And Background Depth 235,Social Behaviour,"the selected animal communicating with its group, layered foreground and background depth; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Courtship — Layered Foreground And Background Depth 236,Courtship,"the selected animal performing a natural courtship display, layered foreground and background depth; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Parenting — Layered Foreground And Background Depth 237,Parenting,"the selected animal caring for its young, layered foreground and background depth; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Territorial Display — Layered Foreground And Background Depth 238,Territorial Display,"the selected animal performing a territorial display, layered foreground and background depth; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Foraging — Layered Foreground And Background Depth 239,Foraging,"the selected animal foraging for food, layered foreground and background depth; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Grooming — Layered Foreground And Background Depth 240,Grooming,"the selected animal grooming itself or another animal, layered foreground and background depth; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Natural Behaviour — Restrained Dramatic Emphasis 241,Natural Behaviour,"the selected animal calmly observing its surroundings, restrained dramatic emphasis; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Movement — Restrained Dramatic Emphasis 242,Movement,"the selected animal walking or running with natural weight and gait, restrained dramatic emphasis; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Hunting — Restrained Dramatic Emphasis 243,Hunting,"the selected animal stalking or pursuing prey attentively, restrained dramatic emphasis; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Feeding — Restrained Dramatic Emphasis 244,Feeding,"the selected animal feeding or drinking naturally, restrained dramatic emphasis; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Resting — Restrained Dramatic Emphasis 245,Resting,"the selected animal resting or sleeping in a relaxed pose, restrained dramatic emphasis; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Playing — Restrained Dramatic Emphasis 246,Playing,"the selected animal playing energetically, restrained dramatic emphasis; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Migration — Restrained Dramatic Emphasis 247,Migration,"a group of the selected animals migrating together, restrained dramatic emphasis; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Restrained Dramatic Emphasis 248,Flight,"the selected animal taking flight or gliding through the air, restrained dramatic emphasis; keep the selected character and selected animal visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
