name,category,prompt,negative_prompt
none,Control,,
random,Control,,
Guarding — Precise Subject Separation 121,Guarding,"the selected subject guarding the selected character or an ancient object, precise subject separation; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Companionship — Precise Subject Separation 122,Companionship,"the selected character offering a cautious hand to the selected subject, precise subject separation; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Revelation — Precise Subject Separation 123,Revelation,"the selected subject emerging from concealment, precise subject separation; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cosmic Encounter — Precise Subject Separation 124,Cosmic Encounter,"the selected character witnessing the selected subject as a cosmic manifestation, precise subject separation; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Gothic Suspense — Precise Subject Separation 125,Gothic Suspense,"the selected subject crossing a shadowed threshold near the selected character, precise subject separation; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Enchanted Travel — Precise Subject Separation 126,Enchanted Travel,"the selected character riding the selected subject when anatomically suitable, precise subject separation; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Magic — Strong Visual Storytelling 127,Magic,"the selected subject revealing a magical ability, strong visual storytelling; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Quest — Strong Visual Storytelling 128,Quest,"the selected character and subject travelling together on a quest, strong visual storytelling; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Combat — Strong Visual Storytelling 129,Combat,"the selected character confronting the selected subject, strong visual storytelling; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Ritual — Strong Visual Storytelling 130,Ritual,"the selected character performing a ritual with the selected subject nearby, strong visual storytelling; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Exploration — Strong Visual Storytelling 131,Exploration,"the selected character cautiously approaching and studying the selected subject, strong visual storytelling; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Strong Visual Storytelling 132,Flight,"the selected subject circling overhead, strong visual storytelling; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Pursuit — Strong Visual Storytelling 133,Pursuit,"the selected character escaping from the selected subject, strong visual storytelling; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Summoning — Strong Visual Storytelling 134,Summoning,"the selected character summoning the selected subject, strong visual storytelling; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Transformation — Strong Visual Storytelling 135,Transformation,"the selected subject transforming, strong visual storytelling; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Haunting — Strong Visual Storytelling 136,Haunting,"the selected subject haunting the selected character from a distance, strong visual storytelling; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Escape — Strong Visual Storytelling 137,Escape,"the selected subject breaking free from containment, strong visual storytelling; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Investigation — Strong Visual Storytelling 138,Investigation,"the selected character investigating traces left by the selected subject, strong visual storytelling; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Guarding — Strong Visual Storytelling 139,Guarding,"the selected subject guarding the selected character or an ancient object, strong visual storytelling; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Companionship — Strong Visual Storytelling 140,Companionship,"the selected character offering a cautious hand to the selected subject, strong visual storytelling; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Revelation — Strong Visual Storytelling 141,Revelation,"the selected subject emerging from concealment, strong visual storytelling; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cosmic Encounter — Strong Visual Storytelling 142,Cosmic Encounter,"the selected character witnessing the selected subject as a cosmic manifestation, strong visual storytelling; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Gothic Suspense — Strong Visual Storytelling 143,Gothic Suspense,"the selected subject crossing a shadowed threshold near the selected character, strong visual storytelling; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Enchanted Travel — Strong Visual Storytelling 144,Enchanted Travel,"the selected character riding the selected subject when anatomically suitable, strong visual storytelling; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Magic — Coherent Physical Movement 145,Magic,"the selected subject revealing a magical ability, coherent physical movement; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Quest — Coherent Physical Movement 146,Quest,"the selected character and subject travelling together on a quest, coherent physical movement; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Combat — Coherent Physical Movement 147,Combat,"the selected character confronting the selected subject, coherent physical movement; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Ritual — Coherent Physical Movement 148,Ritual,"the selected character performing a ritual with the selected subject nearby, coherent physical movement; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Exploration — Coherent Physical Movement 149,Exploration,"the selected character cautiously approaching and studying the selected subject, coherent physical movement; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Coherent Physical Movement 150,Flight,"the selected subject circling overhead, coherent physical movement; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Pursuit — Coherent Physical Movement 151,Pursuit,"the selected character escaping from the selected subject, coherent physical movement; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Summoning — Coherent Physical Movement 152,Summoning,"the selected character summoning the selected subject, coherent physical movement; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Transformation — Coherent Physical Movement 153,Transformation,"the selected subject transforming, coherent physical movement; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Haunting — Coherent Physical Movement 154,Haunting,"the selected subject haunting the selected character from a distance, coherent physical movement; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Escape — Coherent Physical Movement 155,Escape,"the selected subject breaking free from containment, coherent physical movement; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Investigation — Coherent Physical Movement 156,Investigation,"the selected character investigating traces left by the selected subject, coherent physical movement; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Guarding — Coherent Physical Movement 157,Guarding,"the selected subject guarding the selected character or an ancient object, coherent physical movement; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Companionship — Coherent Physical Movement 158,Companionship,"the selected character offering a cautious hand to the selected subject, coherent physical movement; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Revelation — Coherent Physical Movement 159,Revelation,"the selected subject emerging from concealment, coherent physical movement; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cosmic Encounter — Coherent Physical Movement 160,Cosmic Encounter,"the selected character witnessing the selected subject as a cosmic manifestation, coherent physical movement; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Gothic Suspense — Coherent Physical Movement 161,Gothic Suspense,"the selected subject crossing a shadowed threshold near the selected character, coherent physical movement; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Enchanted Travel — Coherent Physical Movement 162,Enchanted Travel,"the selected character riding the selected subject when anatomically suitable, coherent physical movement; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Magic — Quiet Documentary Framing 163,Magic,"the selected subject revealing a magical ability, quiet documentary framing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Quest — Quiet Documentary Framing 164,Quest,"the selected character and subject travelling together on a quest, quiet documentary framing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Combat — Quiet Documentary Framing 165,Combat,"the selected character confronting the selected subject, quiet documentary framing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Ritual — Quiet Documentary Framing 166,Ritual,"the selected character performing a ritual with the selected subject nearby, quiet documentary framing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Exploration — Quiet Documentary Framing 167,Exploration,"the selected character cautiously approaching and studying the selected subject, quiet documentary framing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Quiet Documentary Framing 168,Flight,"the selected subject circling overhead, quiet documentary framing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Pursuit — Quiet Documentary Framing 169,Pursuit,"the selected character escaping from the selected subject, quiet documentary framing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Summoning — Quiet Documentary Framing 170,Summoning,"the selected character summoning the selected subject, quiet documentary framing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Transformation — Quiet Documentary Framing 171,Transformation,"the selected subject transforming, quiet documentary framing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Haunting — Quiet Documentary Framing 172,Haunting,"the selected subject haunting the selected character from a distance, quiet documentary framing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Escape — Quiet Documentary Framing 173,Escape,"the selected subject breaking free from containment, quiet documentary framing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Investigation — Quiet Documentary Framing 174,Investigation,"the selected character investigating traces left by the selected subject, quiet documentary framing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Guarding — Quiet Documentary Framing 175,Guarding,"the selected subject guarding the selected character or an ancient object, quiet documentary framing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Companionship — Quiet Documentary Framing 176,Companionship,"the selected character offering a cautious hand to the selected subject, quiet documentary framing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Revelation — Quiet Documentary Framing 177,Revelation,"the selected subject emerging from concealment, quiet documentary framing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cosmic Encounter — Quiet Documentary Framing 178,Cosmic Encounter,"the selected character witnessing the selected subject as a cosmic manifestation, quiet documentary framing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Gothic Suspense — Quiet Documentary Framing 179,Gothic Suspense,"the selected subject crossing a shadowed threshold near the selected character, quiet documentary framing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Enchanted Travel — Quiet Documentary Framing 180,Enchanted Travel,"the selected character riding the selected subject when anatomically suitable, quiet documentary framing; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Magic — Energetic Three-Quarter View 181,Magic,"the selected subject revealing a magical ability, energetic three-quarter view; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Quest — Energetic Three-Quarter View 182,Quest,"the selected character and subject travelling together on a quest, energetic three-quarter view; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Combat — Energetic Three-Quarter View 183,Combat,"the selected character confronting the selected subject, energetic three-quarter view; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Ritual — Energetic Three-Quarter View 184,Ritual,"the selected character performing a ritual with the selected subject nearby, energetic three-quarter view; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Exploration — Energetic Three-Quarter View 185,Exploration,"the selected character cautiously approaching and studying the selected subject, energetic three-quarter view; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Energetic Three-Quarter View 186,Flight,"the selected subject circling overhead, energetic three-quarter view; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Pursuit — Energetic Three-Quarter View 187,Pursuit,"the selected character escaping from the selected subject, energetic three-quarter view; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Summoning — Energetic Three-Quarter View 188,Summoning,"the selected character summoning the selected subject, energetic three-quarter view; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Transformation — Energetic Three-Quarter View 189,Transformation,"the selected subject transforming, energetic three-quarter view; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Haunting — Energetic Three-Quarter View 190,Haunting,"the selected subject haunting the selected character from a distance, energetic three-quarter view; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Escape — Energetic Three-Quarter View 191,Escape,"the selected subject breaking free from containment, energetic three-quarter view; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Investigation — Energetic Three-Quarter View 192,Investigation,"the selected character investigating traces left by the selected subject, energetic three-quarter view; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Guarding — Energetic Three-Quarter View 193,Guarding,"the selected subject guarding the selected character or an ancient object, energetic three-quarter view; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Companionship — Energetic Three-Quarter View 194,Companionship,"the selected character offering a cautious hand to the selected subject, energetic three-quarter view; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Revelation — Energetic Three-Quarter View 195,Revelation,"the selected subject emerging from concealment, energetic three-quarter view; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cosmic Encounter — Energetic Three-Quarter View 196,Cosmic Encounter,"the selected character witnessing the selected subject as a cosmic manifestation, energetic three-quarter view; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Gothic Suspense — Energetic Three-Quarter View 197,Gothic Suspense,"the selected subject crossing a shadowed threshold near the selected character, energetic three-quarter view; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Enchanted Travel — Energetic Three-Quarter View 198,Enchanted Travel,"the selected character riding the selected subject when anatomically suitable, energetic three-quarter view; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Magic — Careful Environmental Interaction 199,Magic,"the selected subject revealing a magical ability, careful environmental interaction; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Quest — Careful Environmental Interaction 200,Quest,"the selected character and subject travelling together on a quest, careful environmental interaction; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Combat — Careful Environmental Interaction 201,Combat,"the selected character confronting the selected subject, careful environmental interaction; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Ritual — Careful Environmental Interaction 202,Ritual,"the selected character performing a ritual with the selected subject nearby, careful environmental interaction; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Exploration — Careful Environmental Interaction 203,Exploration,"the selected character cautiously approaching and studying the selected subject, careful environmental interaction; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Careful Environmental Interaction 204,Flight,"the selected subject circling overhead, careful environmental interaction; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Pursuit — Careful Environmental Interaction 205,Pursuit,"the selected character escaping from the selected subject, careful environmental interaction; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Summoning — Careful Environmental Interaction 206,Summoning,"the selected character summoning the selected subject, careful environmental interaction; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Transformation — Careful Environmental Interaction 207,Transformation,"the selected subject transforming, careful environmental interaction; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Haunting — Careful Environmental Interaction 208,Haunting,"the selected subject haunting the selected character from a distance, careful environmental interaction; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Escape — Careful Environmental Interaction 209,Escape,"the selected subject breaking free from containment, careful environmental interaction; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Investigation — Careful Environmental Interaction 210,Investigation,"the selected character investigating traces left by the selected subject, careful environmental interaction; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Guarding — Careful Environmental Interaction 211,Guarding,"the selected subject guarding the selected character or an ancient object, careful environmental interaction; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Companionship — Careful Environmental Interaction 212,Companionship,"the selected character offering a cautious hand to the selected subject, careful environmental interaction; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Revelation — Careful Environmental Interaction 213,Revelation,"the selected subject emerging from concealment, careful environmental interaction; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cosmic Encounter — Careful Environmental Interaction 214,Cosmic Encounter,"the selected character witnessing the selected subject as a cosmic manifestation, careful environmental interaction; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Gothic Suspense — Careful Environmental Interaction 215,Gothic Suspense,"the selected subject crossing a shadowed threshold near the selected character, careful environmental interaction; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Enchanted Travel — Careful Environmental Interaction 216,Enchanted Travel,"the selected character riding the selected subject when anatomically suitable, careful environmental interaction; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Magic — Expressive Moment-To-Moment Detail 217,Magic,"the selected subject revealing a magical ability, expressive moment-to-moment detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Quest — Expressive Moment-To-Moment Detail 218,Quest,"the selected character and subject travelling together on a quest, expressive moment-to-moment detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Combat — Expressive Moment-To-Moment Detail 219,Combat,"the selected character confronting the selected subject, expressive moment-to-moment detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Ritual — Expressive Moment-To-Moment Detail 220,Ritual,"the selected character performing a ritual with the selected subject nearby, expressive moment-to-moment detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Exploration — Expressive Moment-To-Moment Detail 221,Exploration,"the selected character cautiously approaching and studying the selected subject, expressive moment-to-moment detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Flight — Expressive Moment-To-Moment Detail 222,Flight,"the selected subject circling overhead, expressive moment-to-moment detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Pursuit — Expressive Moment-To-Moment Detail 223,Pursuit,"the selected character escaping from the selected subject, expressive moment-to-moment detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Summoning — Expressive Moment-To-Moment Detail 224,Summoning,"the selected character summoning the selected subject, expressive moment-to-moment detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Transformation — Expressive Moment-To-Moment Detail 225,Transformation,"the selected subject transforming, expressive moment-to-moment detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Haunting — Expressive Moment-To-Moment Detail 226,Haunting,"the selected subject haunting the selected character from a distance, expressive moment-to-moment detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Escape — Expressive Moment-To-Moment Detail 227,Escape,"the selected subject breaking free from containment, expressive moment-to-moment detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Investigation — Expressive Moment-To-Moment Detail 228,Investigation,"the selected character investigating traces left by the selected subject, expressive moment-to-moment detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Guarding — Expressive Moment-To-Moment Detail 229,Guarding,"the selected subject guarding the selected character or an ancient object, expressive moment-to-moment detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Companionship — Expressive Moment-To-Moment Detail 230,Companionship,"the selected character offering a cautious hand to the selected subject, expressive moment-to-moment detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Revelation — Expressive Moment-To-Moment Detail 231,Revelation,"the selected subject emerging from concealment, expressive moment-to-moment detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Cosmic Encounter — Expressive Moment-To-Moment Detail 232,Cosmic Encounter,"the selected character witnessing the selected subject as a cosmic manifestation, expressive moment-to-moment detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Gothic Suspense — Expressive Moment-To-Moment Detail 233,Gothic Suspense,"the selected subject crossing a shadowed threshold near the selected character, expressive moment-to-moment detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Enchanted Travel — Expressive Moment-To-Moment Detail 234,Enchanted Travel,"the selected character riding the selected subject when anatomically suitable, expressive moment-to-moment detail; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Magic — Clean Side-Profile Staging 235,Magic,"the selected subject revealing a magical ability, clean side-profile staging; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Quest — Clean Side-Profile Staging 236,Quest,"the selected character and subject travelling together on a quest, clean side-profile staging; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
Combat — Clean Side-Profile Staging 237,Combat,"the selected character confronting the selected subject, clean side-profile staging; keep the selected character and selected fantasy or horror subject visually distinct","ambiguous action, fused subjects, impossible interaction, duplicated limbs, motion artifacts, text, watermark"
