name,prompt,negative_prompt,category,weight,favorite
"0040 | Perspective/Medium Portrait/Medium Portrait Camera — tight portrait crop, 28mm moderately wide lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; full-figure camera distance; tight portrait crop; 28mm moderately wide lens; centred composition; focus weighted toward the rear silhouette when visible; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0041 | Perspective/Medium Portrait/Medium Portrait Camera — head-and-shoulders crop, 70mm short-telephoto lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; intimate portrait distance; head-and-shoulders crop; 70mm short-telephoto lens; asymmetrical cinematic balance; deep focus across the visible environment; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0042 | Perspective/Medium Portrait/Medium Portrait Camera — cinematic landscape framing, 35mm environmental lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; environmental portrait distance; cinematic landscape framing; 35mm environmental lens; clean negative space around the subject; clean edge separation around the subject; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0043 | Perspective/Medium Portrait/Medium Portrait Camera — medium crop, 40mm natural-perspective lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; close camera distance; medium crop; 40mm natural-perspective lens; rule-of-thirds composition; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0044 | Perspective/Medium Portrait/Medium Portrait Camera — wide environmental framing, 28mm moderately wide lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; full-figure camera distance; wide environmental framing; 28mm moderately wide lens; minimal uncluttered composition; focus locked on the primary subject; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0045 | Perspective/Medium Portrait/Medium Portrait Camera — three-quarter-length crop, 65mm short-portrait lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; wide scene distance; three-quarter-length crop; 65mm short-portrait lens; environmental elements framing the subject; deep focus across the visible environment; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0046 | Perspective/Medium Portrait/Medium Portrait Camera — head-and-shoulders crop, 105mm compressed portrait lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; close camera distance; head-and-shoulders crop; 105mm compressed portrait lens; environmental elements framing the subject; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0047 | Perspective/Medium Portrait/Medium Portrait Camera — full-figure framing, 28mm moderately wide lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; moderate camera distance; full-figure framing; 28mm moderately wide lens; foreground-to-background depth layering; focus weighted toward the rear silhouette when visible; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0048 | Perspective/Medium Portrait/Medium Portrait Camera — wide environmental framing, 105mm compressed portrait lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; moderate camera distance; wide environmental framing; 105mm compressed portrait lens; foreground-to-background depth layering; foreground softly separated from the subject; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0049 | Perspective/Medium Portrait/Medium Portrait Camera — cinematic landscape framing, 40mm natural-perspective lens, slightly off-centre editorial composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; environmental portrait distance; cinematic landscape framing; 40mm natural-perspective lens; slightly off-centre editorial composition; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0050 | Perspective/Medium Portrait/Medium Portrait Camera — full-figure framing, 85mm portrait lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; moderate camera distance; full-figure framing; 85mm portrait lens; strong leading lines toward the subject; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0051 | Perspective/Medium Portrait/Medium Portrait Camera — three-quarter-length crop, 135mm telephoto lens, environmental elements framing the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; full-figure camera distance; three-quarter-length crop; 135mm telephoto lens; environmental elements framing the subject; focus weighted toward the rear silhouette when visible; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0052 | Perspective/Medium Portrait/Medium Portrait Camera — wide environmental framing, 28mm moderately wide lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; camera far enough back to preserve spatial context; wide environmental framing; 28mm moderately wide lens; foreground-to-background depth layering; foreground softly separated from the subject; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0053 | Perspective/Medium Portrait/Medium Portrait Camera — wide environmental framing, 105mm compressed portrait lens, slightly off-centre editorial composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; camera distance balanced between subject and environment; wide environmental framing; 105mm compressed portrait lens; slightly off-centre editorial composition; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0054 | Perspective/Medium Portrait/Medium Portrait Camera — cinematic landscape framing, 65mm short-portrait lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; wide scene distance; cinematic landscape framing; 65mm short-portrait lens; clean negative space around the subject; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0055 | Perspective/Medium Portrait/Medium Portrait Camera — wide environmental framing, 135mm telephoto lens, slightly off-centre editorial composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; moderate camera distance; wide environmental framing; 135mm telephoto lens; slightly off-centre editorial composition; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0056 | Perspective/Medium Portrait/Medium Portrait Camera — vertical editorial framing, 40mm natural-perspective lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; intimate portrait distance; vertical editorial framing; 40mm natural-perspective lens; symmetrical visual balance; clean edge separation around the subject; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0057 | Perspective/Medium Portrait/Medium Portrait Camera — medium crop, 105mm compressed portrait lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; intimate portrait distance; medium crop; 105mm compressed portrait lens; rule-of-thirds composition; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0058 | Perspective/Medium Portrait/Medium Portrait Camera — waist-up crop, 85mm portrait lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; wide scene distance; waist-up crop; 85mm portrait lens; rule-of-thirds composition; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0059 | Perspective/Medium Portrait/Medium Portrait Camera — balanced square framing, 28mm moderately wide lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; camera close enough to retain material texture; balanced square framing; 28mm moderately wide lens; foreground-to-background depth layering; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0060 | Perspective/Medium Portrait/Medium Portrait Camera — cinematic landscape framing, 70mm short-telephoto lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; conversational camera distance; cinematic landscape framing; 70mm short-telephoto lens; centred composition; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0061 | Perspective/Medium Portrait/Medium Portrait Camera — tight portrait crop, 105mm compressed portrait lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; camera distance balanced between subject and environment; tight portrait crop; 105mm compressed portrait lens; symmetrical visual balance; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0062 | Perspective/Medium Portrait/Medium Portrait Camera — medium crop, 65mm short-portrait lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; moderate camera distance; medium crop; 65mm short-portrait lens; asymmetrical cinematic balance; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0063 | Perspective/Medium Portrait/Medium Portrait Camera — full-figure framing, 50mm standard lens, slightly off-centre editorial composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; environmental portrait distance; full-figure framing; 50mm standard lens; slightly off-centre editorial composition; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0064 | Perspective/Medium Portrait/Medium Portrait Camera — cinematic landscape framing, 35mm environmental lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; intimate portrait distance; cinematic landscape framing; 35mm environmental lens; rule-of-thirds composition; clean edge separation around the subject; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0065 | Perspective/Medium Portrait/Medium Portrait Camera — cinematic landscape framing, 135mm telephoto lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; close camera distance; cinematic landscape framing; 135mm telephoto lens; clean negative space around the subject; deep focus across the visible environment; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0066 | Perspective/Medium Portrait/Medium Portrait Camera — cinematic landscape framing, 105mm compressed portrait lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; moderate camera distance; cinematic landscape framing; 105mm compressed portrait lens; rule-of-thirds composition; foreground softly separated from the subject; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0067 | Perspective/Medium Portrait/Medium Portrait Camera — tight portrait crop, 105mm compressed portrait lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; close camera distance; tight portrait crop; 105mm compressed portrait lens; centred composition; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0068 | Perspective/Medium Portrait/Medium Portrait Camera — head-and-shoulders crop, 35mm environmental lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; wide scene distance; head-and-shoulders crop; 35mm environmental lens; asymmetrical cinematic balance; deep focus across the visible environment; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0069 | Perspective/Medium Portrait/Medium Portrait Camera — wide environmental framing, 28mm moderately wide lens, symmetrical visual balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; camera close enough to retain material texture; wide environmental framing; 28mm moderately wide lens; symmetrical visual balance; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0070 | Perspective/Medium Portrait/Medium Portrait Camera — head-and-shoulders crop, 50mm standard lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; moderate camera distance; head-and-shoulders crop; 50mm standard lens; strong leading lines toward the subject; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0071 | Perspective/Medium Portrait/Medium Portrait Camera — full-figure framing, 35mm environmental lens, rule-of-thirds composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; full-figure camera distance; full-figure framing; 35mm environmental lens; rule-of-thirds composition; shallow depth of field with clean subject separation; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0072 | Perspective/Medium Portrait/Medium Portrait Camera — medium crop, 50mm standard lens, clean negative space around the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; full-figure camera distance; medium crop; 50mm standard lens; clean negative space around the subject; clean edge separation around the subject; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0073 | Perspective/Medium Portrait/Medium Portrait Camera — three-quarter-length crop, 85mm portrait lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; conversational camera distance; three-quarter-length crop; 85mm portrait lens; foreground-to-background depth layering; clean edge separation around the subject; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0074 | Perspective/Medium Portrait/Medium Portrait Camera — waist-up crop, 70mm short-telephoto lens, centred composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; close camera distance; waist-up crop; 70mm short-telephoto lens; centred composition; focus weighted toward facial detail when visible; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0075 | Perspective/Medium Portrait/Medium Portrait Camera — medium crop, 85mm portrait lens, minimal uncluttered composition","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; intimate portrait distance; medium crop; 85mm portrait lens; minimal uncluttered composition; balanced focus between subject and immediate environment; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0076 | Perspective/Medium Portrait/Medium Portrait Camera — balanced square framing, 85mm portrait lens, asymmetrical cinematic balance","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; intimate portrait distance; balanced square framing; 85mm portrait lens; asymmetrical cinematic balance; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0077 | Perspective/Medium Portrait/Medium Portrait Camera — vertical editorial framing, 105mm compressed portrait lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; close camera distance; vertical editorial framing; 105mm compressed portrait lens; strong leading lines toward the subject; moderate depth of field retaining nearby context; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0078 | Perspective/Medium Portrait/Medium Portrait Camera — vertical editorial framing, 40mm natural-perspective lens, strong leading lines toward the subject","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; conversational camera distance; vertical editorial framing; 40mm natural-perspective lens; strong leading lines toward the subject; focus weighted toward clothing and surface texture; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
"0079 | Perspective/Medium Portrait/Medium Portrait Camera — full-figure framing, 50mm standard lens, foreground-to-background depth layering","camera and framing instruction only; preserve the existing subject body arrangement, action, expression, clothing, interaction, and limb placement supplied by the other prompt inputs; camera framed at a moderate portrait distance with the subject occupying the central visual area and some environment retained; conversational camera distance; full-figure framing; 50mm standard lens; foreground-to-background depth layering; foreground softly separated from the subject; coherent camera-to-scene geometry","extreme close-up, distant establishing view, accidental subject cropping, changed body arrangement, changed action, changed expression, changed clothing, changed interaction, altered limb placement, contradictory camera angle, impossible perspective, duplicate subject, warped architecture, inconsistent scale, random text, watermark, logo artifacts, blur",Perspective/Medium Portrait,1,False
