index,name,prompt,negative_prompt,category,weight,favorite
60,Female/Swimwear/Pattern & Print/Palm Print,"Use palm print as the main pattern or surface design for the swimwear, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Pattern & Print,1,False
61,Female/Swimwear/Pattern & Print/Wave Print,"Use wave print as the main pattern or surface design for the swimwear, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Pattern & Print,1,False
62,Female/Swimwear/Pattern & Print/Retro Print,"Use retro print as the main pattern or surface design for the swimwear, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Pattern & Print,1,False
63,Female/Swimwear/Pattern & Print/Ribbed Texture Detail,"Use ribbed texture detail as the main pattern or surface design for the swimwear, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Pattern & Print,1,False
64,Female/Swimwear/Pattern & Print/Crinkle Texture Detail,"Use crinkle texture detail as the main pattern or surface design for the swimwear, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Pattern & Print,1,False
65,Female/Swimwear/Straps Closures & Trim/Adjustable Straps,"Use adjustable straps as a defining construction detail for the swimwear, with realistic garment construction and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Straps Closures & Trim,1,False
66,Female/Swimwear/Straps Closures & Trim/Wide Straps,"Use wide straps as a defining construction detail for the swimwear, with realistic garment construction and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Straps Closures & Trim,1,False
67,Female/Swimwear/Straps Closures & Trim/Spaghetti Straps,"Use spaghetti straps as a defining construction detail for the swimwear, with realistic garment construction and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Straps Closures & Trim,1,False
68,Female/Swimwear/Straps Closures & Trim/Halter Neck,"Use halter neck as a defining construction detail for the swimwear, with realistic garment construction and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Straps Closures & Trim,1,False
69,Female/Swimwear/Straps Closures & Trim/Cross-back Straps,"Use cross-back straps as a defining construction detail for the swimwear, with realistic garment construction and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Straps Closures & Trim,1,False
70,Female/Swimwear/Straps Closures & Trim/Racerback,"Use racerback as a defining construction detail for the swimwear, with realistic garment construction and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Straps Closures & Trim,1,False
71,Female/Swimwear/Straps Closures & Trim/Strapless Finish,"Use strapless finish as a defining construction detail for the swimwear, with realistic garment construction and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Straps Closures & Trim,1,False
72,Female/Swimwear/Straps Closures & Trim/Front Zip Detail,"Use front zip detail as a defining construction detail for the swimwear, with realistic garment construction and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Straps Closures & Trim,1,False
73,Female/Swimwear/Straps Closures & Trim/Back Zip Detail,"Use back zip detail as a defining construction detail for the swimwear, with realistic garment construction and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Straps Closures & Trim,1,False
74,Female/Swimwear/Straps Closures & Trim/Side Tie Detail,"Use side tie detail as a defining construction detail for the swimwear, with realistic garment construction and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Straps Closures & Trim,1,False
75,Female/Swimwear/Straps Closures & Trim/Front Tie Detail,"Use front tie detail as a defining construction detail for the swimwear, with realistic garment construction and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Straps Closures & Trim,1,False
76,Female/Swimwear/Straps Closures & Trim/Waist Tie Detail,"Use waist tie detail as a defining construction detail for the swimwear, with realistic garment construction and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Straps Closures & Trim,1,False
77,Female/Swimwear/Straps Closures & Trim/Ring Hardware Detail,"Use ring hardware detail as a defining construction detail for the swimwear, with realistic garment construction and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Straps Closures & Trim,1,False
78,Female/Swimwear/Straps Closures & Trim/Cut-out Detail,"Use cut-out detail as a defining construction detail for the swimwear, with realistic garment construction and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Straps Closures & Trim,1,False
79,Female/Swimwear/Straps Closures & Trim/Ruffle Trim,"Use ruffle trim as a defining construction detail for the swimwear, with realistic garment construction and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Straps Closures & Trim,1,False
80,Female/Swimwear/Straps Closures & Trim/Contrast Binding,"Use contrast binding as a defining construction detail for the swimwear, with realistic garment construction and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Straps Closures & Trim,1,False
81,Female/Swimwear/Straps Closures & Trim/Underwire Support,"Use underwire support as a defining construction detail for the swimwear, with realistic garment construction and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Straps Closures & Trim,1,False
82,Female/Swimwear/Straps Closures & Trim/Removable Cup Support,"Use removable cup support as a defining construction detail for the swimwear, with realistic garment construction and no visible logos or text.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Swimwear/Straps Closures & Trim,1,False
83,Female/Underwear & Lingerie/Coverage/Full Coverage,"Use full coverage for the coverage and cut of the underwear or lingerie, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Coverage,1,False
84,Female/Underwear & Lingerie/Coverage/Moderate Coverage,"Use moderate coverage for the coverage and cut of the underwear or lingerie, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Coverage,1,False
85,Female/Underwear & Lingerie/Coverage/Mid Coverage,"Use mid coverage for the coverage and cut of the underwear or lingerie, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Coverage,1,False
86,Female/Underwear & Lingerie/Coverage/Minimal Coverage,"Use minimal coverage for the coverage and cut of the underwear or lingerie, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Coverage,1,False
87,Female/Underwear & Lingerie/Coverage/High-waist Coverage,"Use high-waist coverage for the coverage and cut of the underwear or lingerie, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Coverage,1,False
88,Female/Underwear & Lingerie/Coverage/High-leg Cut,"Use high-leg cut for the coverage and cut of the underwear or lingerie, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Coverage,1,False
89,Female/Underwear & Lingerie/Coverage/Low-rise Cut,"Use low-rise cut for the coverage and cut of the underwear or lingerie, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Coverage,1,False
90,Female/Underwear & Lingerie/Coverage/Mid-rise Cut,"Use mid-rise cut for the coverage and cut of the underwear or lingerie, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Coverage,1,False
91,Female/Underwear & Lingerie/Coverage/Cheeky Back Coverage,"Use cheeky back coverage for the coverage and cut of the underwear or lingerie, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Coverage,1,False
92,Female/Underwear & Lingerie/Coverage/Brazilian Back Coverage,"Use brazilian back coverage for the coverage and cut of the underwear or lingerie, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Coverage,1,False
93,Female/Underwear & Lingerie/Coverage/Thong Back Coverage,"Use thong back coverage for the coverage and cut of the underwear or lingerie, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Coverage,1,False
94,Female/Underwear & Lingerie/Coverage/Micro Coverage,"Use micro coverage for the coverage and cut of the underwear or lingerie, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Coverage,1,False
95,Female/Underwear & Lingerie/Coverage/Supportive Fuller-bust Coverage,"Use supportive fuller-bust coverage for the coverage and cut of the underwear or lingerie, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Coverage,1,False
96,Female/Underwear & Lingerie/Coverage/Light-control Coverage,"Use light-control coverage for the coverage and cut of the underwear or lingerie, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Coverage,1,False
97,Female/Underwear & Lingerie/Coverage/Sculpting Coverage,"Use sculpting coverage for the coverage and cut of the underwear or lingerie, keeping the garment unbranded, fashionable, and clearly structured.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Coverage,1,False
98,Female/Underwear & Lingerie/Pattern & Print/Solid Color,"Use solid color as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
99,Female/Underwear & Lingerie/Pattern & Print/Color Block,"Use color block as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
100,Female/Underwear & Lingerie/Pattern & Print/Ombre,"Use ombre as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
101,Female/Underwear & Lingerie/Pattern & Print/Floral Print,"Use floral print as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
102,Female/Underwear & Lingerie/Pattern & Print/Tropical Print,"Use tropical print as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
103,Female/Underwear & Lingerie/Pattern & Print/Animal Print,"Use animal print as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
104,Female/Underwear & Lingerie/Pattern & Print/Leopard Print,"Use leopard print as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
105,Female/Underwear & Lingerie/Pattern & Print/Snake Print,"Use snake print as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
106,Female/Underwear & Lingerie/Pattern & Print/Polka Dot,"Use polka dot as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
107,Female/Underwear & Lingerie/Pattern & Print/Stripe,"Use stripe as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
108,Female/Underwear & Lingerie/Pattern & Print/Pinstripe,"Use pinstripe as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
109,Female/Underwear & Lingerie/Pattern & Print/Chevron,"Use chevron as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
110,Female/Underwear & Lingerie/Pattern & Print/Geometric Print,"Use geometric print as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
111,Female/Underwear & Lingerie/Pattern & Print/Abstract Print,"Use abstract print as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
112,Female/Underwear & Lingerie/Pattern & Print/Plaid,"Use plaid as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
113,Female/Underwear & Lingerie/Pattern & Print/Gingham,"Use gingham as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
114,Female/Underwear & Lingerie/Pattern & Print/Paisley,"Use paisley as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
115,Female/Underwear & Lingerie/Pattern & Print/Jacquard Pattern,"Use jacquard pattern as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
116,Female/Underwear & Lingerie/Pattern & Print/Embroidery Detail,"Use embroidery detail as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
117,Female/Underwear & Lingerie/Pattern & Print/Lace Overlay Pattern,"Use lace overlay pattern as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
118,Female/Underwear & Lingerie/Pattern & Print/Mesh Panel Detail,"Use mesh panel detail as the main pattern or surface design detail for the underwear or lingerie, keeping it unbranded, fashionable, and clearly readable.","visible brand logo, brand name, advertising text, watermark, random lettering, child, teen, underage, exposed genitals, exposed nipples, wardrobe malfunction, unintended transparency, explicit sexual pose, fetish pose, damaged garment, impossible seams, duplicated clothing, malformed hands, extra fingers, broken anatomy, low detail, blur",Clothing/Female/Underwear & Lingerie/Pattern & Print,1,False
