index,name,prompt,negative_prompt,category,weight,favorite
101,Final-Frame Priority,Prioritize a clean final frame over squeezing in extra movement at the end.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Timing,1.0,False
102,Final-Hold Decay,Let the audio decay naturally during the final stable hold.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
103,FL2VA Camera Path,FL2VA: use one continuous camera path that logically connects the first and last compositions.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Standard Mode Snippets,1.0,False
104,FL2VA First–Last Path,"FL2VA: begin at the first image, follow one physically clear chronological path, and land exactly on the last image without early morphing.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Standard Mode Snippets,1.0,False
105,FL2VA Identity Path,FL2VA: preserve the same identity throughout the path between first and last frames with no intermediate face drift.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Standard Mode Snippets,1.0,False
106,FL2VA Outfit Path,FL2VA: preserve outfit construction and color throughout; change only what differs explicitly in the final frame.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Standard Mode Snippets,1.0,False
107,FL2VA Transition Hold,"FL2VA: establish the first state, transition once, land on the last state, and reserve the final 1–2 seconds for a hold.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Standard Mode Snippets,1.0,False
108,Focus Reveal,Shift focus once from the foreground detail to the subject without changing the camera position.,"rapid flicker, repeated transformation, magical particles, sparkles, smoke burst, abrupt reset, unwanted cut, identity drift, text, watermark",H3 | Transitions,1.0,False
109,Footstep Sync,Synchronize each visible footfall to its matching sound without adding extra steps.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
110,Footsteps,"Use natural synchronized footsteps matching surface, pace, and visible footfalls.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
111,Foreground Wipe,"Use one natural foreground object pass as a brief wipe, preserving the same scene and subject continuity.","rapid flicker, repeated transformation, magical particles, sparkles, smoke burst, abrupt reset, unwanted cut, identity drift, text, watermark",H3 | Transitions,1.0,False
112,Forest Ambience,"Use natural forest ambience with soft birds, leaves, and distant environmental detail.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
113,Forward Tracking,Track forward with the moving subject at a matched pace; keep body scale stable.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
114,FPV Glide,"Use a restrained FPV-style glide on a simple readable path with no flips, rolls, or abrupt acceleration.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
115,Front Three-Quarter,Use a front three-quarter view that shows facial structure and outfit silhouette clearly.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
116,Full Continuity Lock,"Lock subject, scene, props, secondary characters, camera path, audio, lighting, and final-frame handoff.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
117,Full Reference Camera Lock,"Preserve the source camera path, speed, amplitude, framing changes, horizon, and cut structure.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Full Reference Snippets,1.0,False
118,Full Reference Handoff,"End on a clean stable frame that preserves target identity, non-target content, camera direction, lighting, and audio continuity.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Full Reference Snippets,1.0,False
119,Full Reference Identity Lock,"Preserve the target face, body proportions, skin tone, age, hair, and distinctive features across every frame.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Full Reference Snippets,1.0,False
120,Full Reference Motion Lock,"Preserve the source motion timing, pose progression, direction, contact points, and spatial path.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Full Reference Snippets,1.0,False
121,Full Reference Outfit Lock,"Preserve referenced garment type, color, material, construction, closures, trim, footwear, and accessories.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Full Reference Snippets,1.0,False
122,Full Role Stack,"Use <Picture 1> for identity, <Picture 2> for clothing, <Picture 3> for style, <Video 1> for motion/camera, and <Audio 1> for timing/sound.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Reference Roles,1.0,False
123,Full-Body Shot,"Keep the full body, footwear, and ground contact visible with comfortable margins.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
124,Gentle Push In,"Make a gentle controlled push toward the subject, ending on a stable closer frame.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
125,Gentle Wind,"Use gentle continuous wind matched to visible hair, fabric, and foliage movement.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
126,Gesture Accent,Place one subtle sound or musical accent on the specified hand gesture.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
127,Ground-Level Detail,Frame footwear or ground contact from a low ground-level angle without distorting the legs.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
128,Gym Ambience,Use realistic gym ambience with restrained equipment sounds and distant room activity.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
129,Hair Lock,"Lock hairstyle, length, color, parting, accessories, and overall silhouette throughout.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
130,Head-and-Shoulders,Frame the head and shoulders cleanly with balanced headroom and no cropped chin.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
131,Heavy Rain,Use strong rain ambience with controlled dynamics and no unrelated thunder unless visible.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
132,High Angle,View the subject from a gentle high angle while preserving natural proportions.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
133,Hold 1 Second,Hold the established state clearly for 1 full second with stable anatomy and camera.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Timing,1.0,False
134,Hold 2 Seconds,"Hold the established state clearly for 2 full seconds with stable identity, pose, and framing.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Timing,1.0,False
135,Hold 3 Seconds,Hold the established state clearly for 3 full seconds without drift or added action.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Timing,1.0,False
136,Horror,"Use sparse horror scoring with unsettling texture, intentional silence, and one motivated impact.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
137,Horror — Balanced,"ACTION: make one slow look toward the source of tension. CAMERA: subtle handheld, slow-to-normal speed, medium or smaller amplitude. LIGHTING: low-key motivated horror lighting. AUDIO: dark ambient; preserve physically matched ambience. STABILITY: lock identity, anatomy, environment, props, camera axis, and shadow direction. End with a clean 2-second hold.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
138,Horror — Director Handoff,"SCENE: continue the exact previous final frame. ACTION: make one slow look toward the source of tension. CAMERA: preserve momentum, then use subtle handheld. LIGHTING: low-key motivated horror lighting. AUDIO: continue dark ambient without reset. STABILITY: lock identity, anatomy, environment, props, camera axis, and shadow direction. End continuation-ready.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
139,Horror — Stability First,"ACTION: make one slow look toward the source of tension. CAMERA: subtle handheld with small amplitude and a long settle. LIGHTING: low-key motivated horror lighting. AUDIO: dark ambient at restrained level. STABILITY: lock identity, anatomy, environment, props, camera axis, and shadow direction; no extra action or reframe. Final 2 seconds stable.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
140,I2VA Action,"I2VA action: preserve the exact starting pose and direction, perform one named action, then settle cleanly.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Standard Mode Snippets,1.0,False
141,I2VA Fashion,"I2VA fashion: lock outfit construction, material, accessories, hair, makeup, identity, and body proportions; use one simple pose change.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Standard Mode Snippets,1.0,False
142,I2VA Portrait,"I2VA portrait: lock the input identity and styling, use one subtle expression or gaze change, one gentle camera move, and a stable ending.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Standard Mode Snippets,1.0,False
143,I2VA Product,"I2VA product: lock product shape, label, material, color, reflections, and surface detail; use one macro camera move.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Standard Mode Snippets,1.0,False
144,I2VA Start Lock,"I2VA: treat the input image as the exact starting state. Lock identity, pose, outfit, hair, environment, lighting, and framing before motion begins.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Standard Mode Snippets,1.0,False
145,Identity + Audio Timing,Use <Picture 1> for identity and <Audio 1> for timing or dialogue synchronization.,"reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Reference Roles,1.0,False
146,Identity + Choreography,Use <Picture 1> for identity and <Video 1> for choreography and camera; do not copy the reference video's character appearance.,"reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Reference Roles,1.0,False
147,Identity + Outfit + Style,"Use <Picture 1> for identity, <Picture 2> for clothing, and <Picture 3> for style, with strict role separation.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Reference Roles,1.0,False
148,Identity Lock,"Lock the subject identity throughout: preserve face, age, skin tone, body proportions, and distinctive features.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
149,Interior Home Ambience,Use quiet indoor home ambience with stable room tone and distant environmental detail.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
150,L2VA Final Landing,"L2VA: build naturally toward the supplied last image, match its subject state and framing, then hold the landing stable.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Standard Mode Snippets,1.0,False
151,L2VA Full-Body Landing,"L2VA: land on the exact full-body pose with footwear and ground contact visible, then hold.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Standard Mode Snippets,1.0,False
152,L2VA Handoff Landing,L2VA: prioritize an exact stable final landing suitable as the first frame of the next clip.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Standard Mode Snippets,1.0,False
153,L2VA Portrait Landing,"L2VA: approach the final portrait framing gradually, match identity and expression, then hold it stable.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Standard Mode Snippets,1.0,False
154,L2VA Scene Landing,L2VA: preserve scene continuity while moving toward the final environment layout and camera framing.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Standard Mode Snippets,1.0,False
155,Large Amplitude,"Use one broad camera move on a simple path, preserving scale, horizon, and subject continuity.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
156,Left/Right Orientation Lock,"Preserve left-right orientation for the subject, props, clothing details, and direction of travel.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
157,Light Rain,Use soft consistent rain ambience matched to the visible weather.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
158,Lighting Lock,"Preserve light direction, color, intensity, shadow structure, and time of day.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
159,Lighting-Matched Cut,Use one cut between matching lighting and composition; avoid a visible exposure or color jump.,"rapid flicker, repeated transformation, magical particles, sparkles, smoke burst, abrupt reset, unwanted cut, identity drift, text, watermark",H3 | Transitions,1.0,False
160,Lingerie Catalogue — Balanced,"ACTION: make one restrained catalogue pose change. CAMERA: gentle arc right, slow-to-normal speed, medium or smaller amplitude. LIGHTING: soft diffused boudoir lighting. AUDIO: luxury lounge; preserve physically matched ambience. STABILITY: lock identity, anatomy, garment construction, coverage, fabric, hair, and set. End with a clean 2-second hold.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
161,Lingerie Catalogue — Director Handoff,"SCENE: continue the exact previous final frame. ACTION: make one restrained catalogue pose change. CAMERA: preserve momentum, then use gentle arc right. LIGHTING: soft diffused boudoir lighting. AUDIO: continue luxury lounge without reset. STABILITY: lock identity, anatomy, garment construction, coverage, fabric, hair, and set. End continuation-ready.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
162,Lingerie Catalogue — Stability First,"ACTION: make one restrained catalogue pose change. CAMERA: gentle arc right with small amplitude and a long settle. LIGHTING: soft diffused boudoir lighting. AUDIO: luxury lounge at restrained level. STABILITY: lock identity, anatomy, garment construction, coverage, fabric, hair, and set; no extra action or reframe. Final 2 seconds stable.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Ready-Made Presets & Quick Combos,1.0,False
163,Lip Sync,Match mouth shapes and timing precisely to the supplied vocal audio; do not invent extra speech.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Timing Cues,1.0,False
164,Look Over Shoulder,The subject slowly looks over the specified shoulder while the torso and outfit remain stable.,"unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | Motion & Actions,1.0,False
165,Low Angle,View the subject from a controlled low angle without extreme lens distortion.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
166,Low-Angle Rise,Begin low and rise gradually while maintaining a flattering low-angle view and stable anatomy.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
167,Luxury Lounge,Use refined luxury-lounge instrumental music with an elegant relaxed groove.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
168,Macro Detail Push,"Push gently into a product or material detail, keeping the target plane sharp and stable.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
169,Macro Detail Slide,"Slide slowly across a macro detail at constant focus and shallow, controlled depth of field.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
170,Macro Product Detail,"Frame a single material, accessory, or product detail at macro scale with stable focus.","camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
171,Macro Product Study,Study one product or material detail with slow controlled camera motion and no unrelated subject action.,"unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | Motion & Actions,1.0,False
172,Match Cut,"Use one clean match cut based on the specified shape, pose, or composition while preserving identity.","rapid flicker, repeated transformation, magical particles, sparkles, smoke burst, abrupt reset, unwanted cut, identity drift, text, watermark",H3 | Transitions,1.0,False
173,Medium Amplitude,Use a medium camera travel distance that reveals context without losing the subject.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
174,Medium Close-Up,Frame from upper chest upward with a natural portrait perspective.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
175,Medium Shot,Frame the subject from approximately waist up with hands visible when they enter the action.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
176,Medium-Wide Shot,Use a medium-wide framing that shows the subject and enough environment for context.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
177,Midpoint Reveal,"Complete the planned reveal near the midpoint, then spend the remaining time holding the result.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Timing,1.0,False
178,Minimal Piano,Use minimal piano with spacious phrasing and a clean natural decay.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
179,Motion Without Appearance Transfer,"Transfer choreography and camera timing only; do not transfer the reference subject's face, outfit, or rendering style.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Reference Roles,1.0,False
180,Motion-Blur-Safe Handoff,Reduce speed and motion blur during the final 1–2 seconds while preserving direction and momentum.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Continuity & Handoff,1.0,False
181,Multi-Reference Identity Lock,"Treat all supplied same-person images as complementary views of one identity, not multiple characters.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
182,Natural Breathing,Keep the subject nearly still with subtle natural breathing only; preserve pose and expression.,"unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | Motion & Actions,1.0,False
183,Natural Dissolve,"Use one short natural dissolve between established states, preserving identity, composition, and lighting continuity.","rapid flicker, repeated transformation, magical particles, sparkles, smoke burst, abrupt reset, unwanted cut, identity drift, text, watermark",H3 | Transitions,1.0,False
184,Near Silence,Use near silence with only faint physically plausible room or environmental tone.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
185,Neo-Classical Electronica,Blend intimate neo-classical instrumentation with subtle modern electronic texture.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
186,Night City Ambience,Use restrained nighttime city ambience with distant traffic and subtle urban texture.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
187,No Cut — Continuous Shot,"Use one uninterrupted continuous shot with no cuts, resets, or hidden reframes.","rapid flicker, repeated transformation, magical particles, sparkles, smoke burst, abrupt reset, unwanted cut, identity drift, text, watermark",H3 | Transitions,1.0,False
188,No Dialogue,Do not add dialogue or speech. Use only the requested music and environmental sound.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
189,No Dialogue or Narration,"Do not add speech, narration, or vocalizations; keep only music and soundscape.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
190,No Music,"Do not add music. Preserve only the requested dialogue, source audio, or environmental sound.","clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
191,No Narration,Do not add narration or voice-over. Preserve scene sound and any requested dialogue only.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
192,No Reset or Reframe,"Continue naturally without resetting the pose, recentering the subject, or changing the established framing.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Continuity & Handoff,1.0,False
193,No Transition,Do not transform or cut; preserve the established state and continue the requested action naturally.,"rapid flicker, repeated transformation, magical particles, sparkles, smoke burst, abrupt reset, unwanted cut, identity drift, text, watermark",H3 | Transitions,1.0,False
194,Non-Target Preservation,"Preserve every non-target character, prop, background element, and staging detail from the source.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Reference Roles,1.0,False
195,Non-Target Preservation,"Do not alter, delete, duplicate, or restyle non-target characters or background elements.","reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Full Reference Snippets,1.0,False
196,Normal + Medium,Use normal speed with medium travel and a clean final settle.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
197,Normal + Small,Use normal speed with small travel for a brief motivated adjustment.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
198,Normal Camera Speed,Use a natural moderate camera speed that keeps the action easy to read.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Speed & Amplitude,1.0,False
199,Occlusion-Safe Handoff,"End with the face, hands, body silhouette, and key props visible and free of severe occlusion.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Continuity & Handoff,1.0,False
200,One Action per Beat,Assign one clear action to each named beat; do not overlap or add extra movements.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Timing,1.0,False
201,One Character from Many Views,Treat all views of the same subject as one character definition and use them only to improve multi-angle consistency.,"reference role confusion, duplicate subject, identity drift, target leakage, background replacement, missing props, unwanted style transfer, text, watermark",H3 | Full Reference Snippets,1.0,False
202,One-Second Settle,Reserve the final 1 second for a clean settle with reduced motion blur and stable anatomy.,"identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Continuity & Handoff,1.0,False
203,Orbit — Subject Still,"The subject remains still while the camera performs the specified orbit; preserve gaze, pose, and ground contact.","unmotivated motion, action reset, extra actions, rushed movement, unstable anatomy, sliding feet, warped hands, camera jitter, text, watermark",H3 | Motion & Actions,1.0,False
204,Orbit 180 Degrees,Orbit smoothly through 180 degrees around the subject on one continuous path; avoid speed changes.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
205,Orbit 360 Degrees,Complete one controlled 360-degree orbit around the still subject and return to the starting axis.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
206,Orbit 90 Degrees,Orbit smoothly through 90 degrees around the subject; the subject remains anchored in place.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
207,Orchestral,Use expressive orchestral music with natural dynamics and no vocals.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Audio | Music Styles,1.0,False
208,Outfit Lock,"Lock garment type, color, material, fit, construction, straps, closures, trim, and layering.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Stability Locks,1.0,False
209,Over-the-Shoulder,Use an over-the-shoulder composition with the foreground shoulder restrained and the target subject clear.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Framing & Angles,1.0,False
210,Overhead Descent,Begin overhead and descend smoothly toward the scene while keeping the composition centered.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
211,Overhead Rise,Rise smoothly from the established scene into a clean overhead view.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
212,Pan Left,Pan left smoothly at a constant speed while preserving subject scale and horizon.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
213,Pan Right,Pan right smoothly at a constant speed while preserving subject scale and horizon.,"camera jitter, accidental reframing, sudden cut, warped perspective, subject drift, focus hunting, rolling shutter, text, watermark",H3 | Camera Moves,1.0,False
214,Pause After Action,"Complete the action, pause clearly, and preserve the final state.","identity drift, anatomy drift, outfit morphing, hair morphing, pose reset, prop teleporting, left-right reversal, camera jitter, flicker, text, watermark",H3 | Timing,1.0,False
