index,name,prompt,negative_prompt,category,weight,favorite
1001,Corset-Seamed Column Gown,"Dress <Subject 1> in corset-seamed column gown, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Dresses,1.0,False
1002,Corset-Seamed Column Gown,"H3-safe video styling: Dress <Subject 1> in corset-seamed column gown, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Fashion,1.0,False
1003,Corset-Seamed Fashion Bodysuit with Opaque Lining,"Dress <Subject 1> in corset-seamed fashion bodysuit with opaque lining, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Nightclub fashion presentation with secure opaque coverage and stable construction.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Sleepwear Boudoir Clubwear | Clubwear,1.0,False
1004,Corset-Seamed Fit-and-Flare Dress,"Dress <Subject 1> in corset-seamed fit-and-flare dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Dresses,1.0,False
1005,Corset-Seamed Maxi Dress,"Dress <Subject 1> in corset-seamed maxi dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Dresses,1.0,False
1006,Corset-Seamed Midi Dress,"Dress <Subject 1> in corset-seamed midi dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Dresses,1.0,False
1007,Corset-Seamed Midi Dress,"Dress <Subject 1> in corset-seamed midi dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Nightclub fashion presentation with secure opaque coverage and stable construction.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Sleepwear Boudoir Clubwear | Clubwear,1.0,False
1008,Corset-Seamed Mini Dress,"Dress <Subject 1> in corset-seamed mini dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Dresses,1.0,False
1009,Corset-Seamed Mini Dress,"Dress <Subject 1> in corset-seamed mini dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Nightclub fashion presentation with secure opaque coverage and stable construction.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Sleepwear Boudoir Clubwear | Clubwear,1.0,False
1010,Corset-Seamed Mini Dress,"H3-safe video styling: Dress <Subject 1> in corset-seamed mini dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Fashion,1.0,False
1011,Corset-Seamed Top and Skirt Set,"Dress <Subject 1> in corset-seamed top and skirt set, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Nightclub fashion presentation with secure opaque coverage and stable construction.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Sleepwear Boudoir Clubwear | Clubwear,1.0,False
1012,Corset-Seamed Top and Trouser Set,"Dress <Subject 1> in corset-seamed top and trouser set, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Nightclub fashion presentation with secure opaque coverage and stable construction.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Sleepwear Boudoir Clubwear | Clubwear,1.0,False
1013,Cotton Camisole and Shorts Set,"Dress <Subject 1> in cotton camisole and shorts set, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Sleepwear Boudoir Clubwear | Sleepwear and Loungewear,1.0,False
1014,Cotton Jersey,"Render the selected garment in cotton jersey, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Materials and Fabrics,1.0,False
1015,Cotton Jersey,"H3-safe video styling: Render the selected garment in cotton jersey, with realistic fabric weight, surface response, seams, folds, and consistent finish. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Materials Colors Details,1.0,False
1016,Cotton Lounge Set,"Dress <Subject 1> in cotton lounge set, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Sleepwear Boudoir Clubwear | Sleepwear and Loungewear,1.0,False
1017,Cotton Nightshirt,"Dress <Subject 1> in cotton nightshirt, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Sleepwear Boudoir Clubwear | Sleepwear and Loungewear,1.0,False
1018,Cotton Pajama Set,"Dress <Subject 1> in cotton pajama set, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Sleepwear Boudoir Clubwear | Sleepwear and Loungewear,1.0,False
1019,Cotton Short Pajama Set,"Dress <Subject 1> in cotton short pajama set, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Sleepwear Boudoir Clubwear | Sleepwear and Loungewear,1.0,False
1020,Cotton Sleep Dress,"Dress <Subject 1> in cotton sleep dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Sleepwear Boudoir Clubwear | Sleepwear and Loungewear,1.0,False
1021,Cotton Wrap Robe,"Dress <Subject 1> in cotton wrap robe, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Sleepwear Boudoir Clubwear | Sleepwear and Loungewear,1.0,False
1022,Cowl Neckline,"Construct the selected garment with cowl neckline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
1023,Cowl-Neck Bodycon Dress,"Dress <Subject 1> in cowl-neck bodycon dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Dresses,1.0,False
1024,Cowl-Neck Column Gown,"Dress <Subject 1> in cowl-neck column gown, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Dresses,1.0,False
1025,Cowl-Neck Column Gown,"H3-safe video styling: Dress <Subject 1> in cowl-neck column gown, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Fashion,1.0,False
1026,Cowl-Neck Fit-and-Flare Dress,"Dress <Subject 1> in cowl-neck fit-and-flare dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Dresses,1.0,False
1027,Cowl-Neck Maxi Dress,"Dress <Subject 1> in cowl-neck maxi dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Dresses,1.0,False
1028,Cowl-Neck Midi Dress,"Dress <Subject 1> in cowl-neck midi dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Dresses,1.0,False
1029,Cowl-Neck Mini Dress,"Dress <Subject 1> in cowl-neck mini dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Dresses,1.0,False
1030,Cowl-Neck Mini Dress,"H3-safe video styling: Dress <Subject 1> in cowl-neck mini dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Fashion,1.0,False
1031,Cream,"Use cream as the selected fashion color, preserving the same hue, saturation, undertone, and material response under changing light.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Colors | Core Fashion Colors,1.0,False
1032,Crepe,"Render the selected garment in crepe, with realistic fabric weight, surface response, seams, folds, and consistent finish.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Materials Fabrics Finishes | Materials and Fabrics,1.0,False
1033,Crew Neckline,"Construct the selected garment with crew neckline, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Coverage Cuts | Necklines Hemlines Silhouettes,1.0,False
1034,Crimped Bob,"Give <Subject 1> crimped bob; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Textures Waves Curls,1.0,False
1035,Crimped Bob,"H3-safe video styling: Give <Subject 1> crimped bob; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Hair,1.0,False
1036,Crimped Extra-Long Hair,"Give <Subject 1> crimped extra-long hair; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Textures Waves Curls,1.0,False
1037,Crimped Lob,"Give <Subject 1> crimped lob; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Textures Waves Curls,1.0,False
1038,Crimped Long Hair,"Give <Subject 1> crimped long hair; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Textures Waves Curls,1.0,False
1039,Crimped Long Hair,"H3-safe video styling: Give <Subject 1> crimped long hair; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Hair,1.0,False
1040,Crimped Short Hair,"Give <Subject 1> crimped short hair; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Textures Waves Curls,1.0,False
1041,Crimped Shoulder-Length Hair,"Give <Subject 1> crimped shoulder-length hair; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Textures Waves Curls,1.0,False
1042,Crimson,"Use crimson as the selected fashion color, preserving the same hue, saturation, undertone, and material response under changing light.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Colors | Core Fashion Colors,1.0,False
1043,Crochet Cover-Up Dress,"Dress <Subject 1> in crochet cover-up dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | Coverups and Resort,1.0,False
1044,Crochet Pattern,"Apply crochet pattern to the selected garment with controlled scale, aligned seams, continuous motif placement, and no texture swimming.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Patterns Prints | Patterns and Prints,1.0,False
1045,Cropped Blazer,"Dress <Subject 1> in cropped blazer, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Bottoms and Tailoring,1.0,False
1046,Cropped Blazer,"H3-safe video styling: Dress <Subject 1> in cropped blazer, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Fashion,1.0,False
1047,Cropped Bolero,"Dress <Subject 1> in cropped bolero, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Outerwear and Coordinated Sets,1.0,False
1048,Cropped Cardigan,"Dress <Subject 1> in cropped cardigan, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Outerwear and Coordinated Sets,1.0,False
1049,Cropped Cardigan,"H3-safe video styling: Dress <Subject 1> in cropped cardigan, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Fashion,1.0,False
1050,Cropped Coat,"Dress <Subject 1> in cropped coat, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Outerwear and Coordinated Sets,1.0,False
1051,Cropped Jacket,"Dress <Subject 1> in cropped jacket, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Outerwear and Coordinated Sets,1.0,False
1052,Cropped Resort Shirt,"Dress <Subject 1> in cropped resort shirt, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | Coverups and Resort,1.0,False
1053,Cropped Tailored Coat,"Dress <Subject 1> in cropped tailored coat, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Bottoms and Tailoring,1.0,False
1054,Cropped Tailored Coat,"H3-safe video styling: Dress <Subject 1> in cropped tailored coat, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Fashion,1.0,False
1055,Cropped Trench Coat,"Dress <Subject 1> in cropped trench coat, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Bottoms and Tailoring,1.0,False
1056,Cropped Waistcoat,"Dress <Subject 1> in cropped waistcoat, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Female Advanced Fashion | Bottoms and Tailoring,1.0,False
1057,Cross-Back Bralette,"Dress <Subject 1> in cross-back bralette, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames. Opaque lining, precise cup and strap construction, refined catalogue styling.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Underwear and Lingerie | Bra Styles,1.0,False
1058,Cross-Back One-Piece Swimsuit,"Dress <Subject 1> in cross-back one-piece swimsuit, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
1059,Cross-Back Straps,"Construct the selected garment with cross-back straps, keeping the feature symmetrical, functional, securely attached, and consistent across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Straps Closures Trim | Straps,1.0,False
1060,Cross-Back Swim Dress,"Dress <Subject 1> in cross-back swim dress, with refined fashion styling, believable garment construction, clean separation of layers, and a stable consistent outfit across frames.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Swimwear | One Piece,1.0,False
1061,Crossbody Messenger Bag,"Add crossbody messenger bag to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Male and Unisex Continuity | Unisex Accessories,1.0,False
1062,Crowd Ambience,Use a diffuse background crowd bed with no distinct unwanted dialogue.,"clipping, distortion, abrupt volume jump, unrelated music, unwanted dialogue, unwanted narration, desynchronized sound, text, watermark",H3 | Soundscape,1.0,False
1063,Crown Box Braids,"Give <Subject 1> crown box braids; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Braids,1.0,False
1064,Crown Cornrow Braids,"Give <Subject 1> crown cornrow braids; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Braids,1.0,False
1065,Crown Dutch Braid,"Give <Subject 1> crown dutch braid; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Braids,1.0,False
1066,Crown Fishtail Braid,"Give <Subject 1> crown fishtail braid; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Braids,1.0,False
1067,Crown Four-Strand Braid,"Give <Subject 1> crown four-strand braid; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Braids,1.0,False
1068,Crown French Braid,"Give <Subject 1> crown french braid; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Braids,1.0,False
1069,Crown French Braid,"H3-safe video styling: Give <Subject 1> crown french braid; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Hair,1.0,False
1070,Crown Goddess Braids,"Give <Subject 1> crown goddess braids; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Braids,1.0,False
1071,Crown Knotless Braids,"Give <Subject 1> crown knotless braids; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Braids,1.0,False
1072,Crown Knotless Braids,"H3-safe video styling: Give <Subject 1> crown knotless braids; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Hair,1.0,False
1073,Crown Rope Braid,"Give <Subject 1> crown rope braid; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Braids,1.0,False
