name,category,prompt,negative_prompt
rune knight — Mystical,Knights,"a mystical rune knight with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bone oracle — Mystical,Necromancers,"a mystical bone oracle with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
living crystal armour — Mystical,Enchanted armour,"a mystical living crystal armour with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
crystal stag — Mystical,Magical creatures,"a mystical crystal stag with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
manticore — Mystical,Mythical beasts,"a mystical manticore with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
walking lantern — Mystical,Living objects,"a mystical walking lantern with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rune-powered airship — Mystical,Fantasy vehicles,"a mystical rune-powered airship with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
floating familiar orb — Mystical,Fantasy companions,"a mystical floating familiar orb with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
storm dragon — Mystical,Dragons,"a mystical storm dragon with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
storm griffin — Mystical,Griffins,"a mystical storm griffin with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moonlit phoenix — Mystical,Phoenixes,"a mystical moonlit phoenix with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
celestial unicorn — Mystical,Unicorns,"a mystical celestial unicorn with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moon elf guardian — Mystical,Elves,"a mystical moon elf guardian with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dwarf explorer — Mystical,Dwarves,"a mystical dwarf explorer with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orc shaman — Mystical,Orcs,"a mystical orc shaman with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
goblin cave guide — Mystical,Goblins,"a mystical goblin cave guide with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
winter fae — Mystical,Fae,"a mystical winter fae with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
river merfolk scout — Mystical,Merfolk,"a mystical river merfolk scout with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
frost giant — Mystical,Giants,"a mystical frost giant with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rune wizard — Mystical,Wizards,"a mystical rune wizard with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
forest witch — Mystical,Witches,"a mystical forest witch with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moon knight — Mystical,Knights,"a mystical moon knight with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
spectral necromancer — Mystical,Necromancers,"a mystical spectral necromancer with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rune-bound armour — Mystical,Enchanted armour,"a mystical rune-bound armour with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
cloud fox — Mystical,Magical creatures,"a mystical cloud fox with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
basilisk — Mystical,Mythical beasts,"a mystical basilisk with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
enchanted clock — Mystical,Living objects,"a mystical enchanted clock with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
crystal sailing vessel — Mystical,Fantasy vehicles,"a mystical crystal sailing vessel with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rune-marked wolf companion — Mystical,Fantasy companions,"a mystical rune-marked wolf companion with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
forest dragon — Mystical,Dragons,"a mystical forest dragon with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
forest griffin — Mystical,Griffins,"a mystical forest griffin with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
frost phoenix — Mystical,Phoenixes,"a mystical frost phoenix with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
desert unicorn — Mystical,Unicorns,"a mystical desert unicorn with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
desert elf scout — Mystical,Elves,"a mystical desert elf scout with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dwarf engineer — Mystical,Dwarves,"a mystical dwarf engineer with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orc blacksmith — Mystical,Orcs,"a mystical orc blacksmith with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
goblin alchemist — Mystical,Goblins,"a mystical goblin alchemist with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
river fae — Mystical,Fae,"a mystical river fae with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
pearl merfolk noble — Mystical,Merfolk,"a mystical pearl merfolk noble with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
forest giant — Mystical,Giants,"a mystical forest giant with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
wandering wizard — Mystical,Wizards,"a mystical wandering wizard with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
astral witch — Mystical,Witches,"a mystical astral witch with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
thorn knight — Mystical,Knights,"a mystical thorn knight with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
crypt scholar — Mystical,Necromancers,"a mystical crypt scholar with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
vine-covered guardian armour — Mystical,Enchanted armour,"a mystical vine-covered guardian armour with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
ember salamander — Mystical,Magical creatures,"a mystical ember salamander with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
hippogriff — Mystical,Mythical beasts,"a mystical hippogriff with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
talking mirror — Mystical,Living objects,"a mystical talking mirror with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
walking forest wagon — Mystical,Fantasy vehicles,"a mystical walking forest wagon with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
clockwork owl companion — Mystical,Fantasy companions,"a mystical clockwork owl companion with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moon dragon — Mystical,Dragons,"a mystical moon dragon with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
royal griffin — Mystical,Griffins,"a mystical royal griffin with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
verdant phoenix — Mystical,Phoenixes,"a mystical verdant phoenix with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
armoured unicorn — Mystical,Unicorns,"a mystical armoured unicorn with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
sea elf navigator — Mystical,Elves,"a mystical sea elf navigator with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dwarf shield bearer — Mystical,Dwarves,"a mystical dwarf shield bearer with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orc guardian — Mystical,Orcs,"a mystical orc guardian with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
goblin rider — Mystical,Goblins,"a mystical goblin rider with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
twilight fae — Mystical,Fae,"a mystical twilight fae with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
kelp merfolk healer — Mystical,Merfolk,"a mystical kelp merfolk healer with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
desert giant — Mystical,Giants,"a mystical desert giant with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
library wizard — Mystical,Wizards,"a mystical library wizard with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
desert witch — Mystical,Witches,"a mystical desert witch with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
crystal knight — Mystical,Knights,"a mystical crystal knight with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
undead summoner — Mystical,Necromancers,"a mystical undead summoner with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
floating ceremonial armour — Mystical,Enchanted armour,"a mystical floating ceremonial armour with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moss-covered guardian beast — Mystical,Magical creatures,"a mystical moss-covered guardian beast with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
questing beast — Mystical,Mythical beasts,"a mystical questing beast with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
wandering teapot — Mystical,Living objects,"a mystical wandering teapot with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moonlit sky gondola — Mystical,Fantasy vehicles,"a mystical moonlit sky gondola with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
miniature griffin companion — Mystical,Fantasy companions,"a mystical miniature griffin companion with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
sea dragon — Mystical,Dragons,"a mystical sea dragon with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
ancient mountain dragon — Ancient,Dragons,"an ancient ancient mountain dragon bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
golden griffin — Ancient,Griffins,"an ancient golden griffin bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
ember phoenix — Ancient,Phoenixes,"an ancient ember phoenix bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
silver unicorn — Ancient,Unicorns,"an ancient silver unicorn bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
wood elf ranger — Ancient,Elves,"an ancient wood elf ranger bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dwarf runesmith — Ancient,Dwarves,"an ancient dwarf runesmith bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orc chieftain — Ancient,Orcs,"an ancient orc chieftain bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
goblin tinkerer — Ancient,Goblins,"an ancient goblin tinkerer bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
flower fae — Ancient,Fae,"an ancient flower fae bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
coral merfolk guardian — Ancient,Merfolk,"an ancient coral merfolk guardian bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
stone giant — Ancient,Giants,"an ancient stone giant bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
star wizard — Ancient,Wizards,"an ancient star wizard bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
hedge witch — Ancient,Witches,"an ancient hedge witch bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dragon knight — Ancient,Knights,"an ancient dragon knight bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
graveyard necromancer — Ancient,Necromancers,"an ancient graveyard necromancer bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
empty enchanted plate armour — Ancient,Enchanted armour,"an ancient empty enchanted plate armour bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moon rabbit spirit — Ancient,Magical creatures,"an ancient moon rabbit spirit bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
chimera — Ancient,Mythical beasts,"an ancient chimera bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
living spellbook — Ancient,Living objects,"an ancient living spellbook bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dragon-drawn carriage — Ancient,Fantasy vehicles,"an ancient dragon-drawn carriage bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
tiny shoulder dragon — Ancient,Fantasy companions,"an ancient tiny shoulder dragon bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
crystal-scaled dragon — Ancient,Dragons,"an ancient crystal-scaled dragon bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
snow griffin — Ancient,Griffins,"an ancient snow griffin bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
solar phoenix — Ancient,Phoenixes,"an ancient solar phoenix bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
forest unicorn — Ancient,Unicorns,"an ancient forest unicorn bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
high elf scholar — Ancient,Elves,"an ancient high elf scholar bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dwarf mountain sentinel — Ancient,Dwarves,"an ancient dwarf mountain sentinel bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orc scout — Ancient,Orcs,"an ancient orc scout bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
goblin merchant — Ancient,Goblins,"an ancient goblin merchant bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
mushroom fae — Ancient,Fae,"an ancient mushroom fae bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
deep-sea merfolk oracle — Ancient,Merfolk,"an ancient deep-sea merfolk oracle bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
cloud giant — Ancient,Giants,"an ancient cloud giant bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
weather wizard — Ancient,Wizards,"an ancient weather wizard bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
storm witch — Ancient,Witches,"an ancient storm witch bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rune knight — Ancient,Knights,"an ancient rune knight bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bone oracle — Ancient,Necromancers,"an ancient bone oracle bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
living crystal armour — Ancient,Enchanted armour,"an ancient living crystal armour bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
crystal stag — Ancient,Magical creatures,"an ancient crystal stag bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
manticore — Ancient,Mythical beasts,"an ancient manticore bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
walking lantern — Ancient,Living objects,"an ancient walking lantern bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rune-powered airship — Ancient,Fantasy vehicles,"an ancient rune-powered airship bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
floating familiar orb — Ancient,Fantasy companions,"an ancient floating familiar orb bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
storm dragon — Ancient,Dragons,"an ancient storm dragon bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
storm griffin — Ancient,Griffins,"an ancient storm griffin bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moonlit phoenix — Ancient,Phoenixes,"an ancient moonlit phoenix bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
celestial unicorn — Ancient,Unicorns,"an ancient celestial unicorn bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moon elf guardian — Ancient,Elves,"an ancient moon elf guardian bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dwarf explorer — Ancient,Dwarves,"an ancient dwarf explorer bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
orc shaman — Ancient,Orcs,"an ancient orc shaman bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
goblin cave guide — Ancient,Goblins,"an ancient goblin cave guide bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
winter fae — Ancient,Fae,"an ancient winter fae bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
river merfolk scout — Ancient,Merfolk,"an ancient river merfolk scout bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
frost giant — Ancient,Giants,"an ancient frost giant bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rune wizard — Ancient,Wizards,"an ancient rune wizard bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
forest witch — Ancient,Witches,"an ancient forest witch bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
moon knight — Ancient,Knights,"an ancient moon knight bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
spectral necromancer — Ancient,Necromancers,"an ancient spectral necromancer bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rune-bound armour — Ancient,Enchanted armour,"an ancient rune-bound armour bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
cloud fox — Ancient,Magical creatures,"an ancient cloud fox bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
basilisk — Ancient,Mythical beasts,"an ancient basilisk bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
enchanted clock — Ancient,Living objects,"an ancient enchanted clock bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
crystal sailing vessel — Ancient,Fantasy vehicles,"an ancient crystal sailing vessel bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rune-marked wolf companion — Ancient,Fantasy companions,"an ancient rune-marked wolf companion bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
forest dragon — Ancient,Dragons,"an ancient forest dragon bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
forest griffin — Ancient,Griffins,"an ancient forest griffin bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
frost phoenix — Ancient,Phoenixes,"an ancient frost phoenix bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
desert unicorn — Ancient,Unicorns,"an ancient desert unicorn bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
desert elf scout — Ancient,Elves,"an ancient desert elf scout bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
dwarf engineer — Ancient,Dwarves,"an ancient dwarf engineer bearing weathered details, symbolic ornament and a strong recognisable form","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
