name,category,prompt,negative_prompt
Car / Honda S2000 AP1 — Factory Identity,Cars / Honda performance,"a Honda S2000 AP1, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mitsubishi Lancer Evolution IV — Factory Identity,Cars / Mitsubishi Evolution,"a Mitsubishi Lancer Evolution IV, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Subaru WRX STI VA — Factory Identity,Cars / Subaru STI,"a Subaru WRX STI VA, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari Testarossa — Factory Identity,Cars / Ferrari,"a Ferrari Testarossa, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 911 996 — Factory Identity,Cars / Porsche 911,"a Porsche 911 996, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 944 Turbo — Factory Identity,Cars / Porsche sports,"a Porsche 944 Turbo, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lamborghini Murcielago — Factory Identity,Cars / Lamborghini,"a Lamborghini Murcielago, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / McLaren 600LT — Factory Identity,Cars / McLaren,"a McLaren 600LT, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mercedes-AMG C 63 S — Factory Identity,Cars / Mercedes-AMG,"a Mercedes-AMG C 63 S, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / BMW M3 E46 — Factory Identity,Cars / BMW M,"a BMW M3 E46, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Audi RS4 B7 — Factory Identity,Cars / Audi RS,"a Audi RS4 B7, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lotus Evora GT430 — Factory Identity,Cars / Lotus,"a Lotus Evora GT430, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Aston Martin DBS Superleggera — Factory Identity,Cars / Aston Martin,"a Aston Martin DBS Superleggera, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Koenigsegg Agera RS — Factory Identity,Cars / Koenigsegg,"a Koenigsegg Agera RS, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Pagani Huayra — Factory Identity,Cars / Pagani,"a Pagani Huayra, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Bugatti Chiron Super Sport — Factory Identity,Cars / Bugatti,"a Bugatti Chiron Super Sport, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Chevrolet Camaro SS 1969 — Factory Identity,Cars / American muscle,"a Chevrolet Camaro SS 1969, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ford RS200 — Factory Identity,Cars / Rally homologation,"a Ford RS200, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Alfa Romeo 33 Stradale — Factory Identity,Cars / Classic European sports,"a Alfa Romeo 33 Stradale, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / SSC Tuatara — Factory Identity,Cars / Modern hypercars,"a SSC Tuatara, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Nissan Silvia S13 — Factory Identity,Cars / Nissan performance,"a Nissan Silvia S13, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Toyota GR Supra A90 — Factory Identity,Cars / Toyota performance,"a Toyota GR Supra A90, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mazda MX-5 NA — Factory Identity,Cars / Mazda rotary and sports,"a Mazda MX-5 NA, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Honda S2000 AP2 — Factory Identity,Cars / Honda performance,"a Honda S2000 AP2, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mitsubishi Lancer Evolution V — Factory Identity,Cars / Mitsubishi Evolution,"a Mitsubishi Lancer Evolution V, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Subaru WRX STI S209 — Factory Identity,Cars / Subaru STI,"a Subaru WRX STI S209, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari Enzo — Factory Identity,Cars / Ferrari,"a Ferrari Enzo, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 911 997 — Factory Identity,Cars / Porsche 911,"a Porsche 911 997, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 928 GTS — Factory Identity,Cars / Porsche sports,"a Porsche 928 GTS, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lamborghini Gallardo — Factory Identity,Cars / Lamborghini,"a Lamborghini Gallardo, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / McLaren 675LT — Factory Identity,Cars / McLaren,"a McLaren 675LT, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mercedes-AMG E 63 S — Factory Identity,Cars / Mercedes-AMG,"a Mercedes-AMG E 63 S, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / BMW M3 E92 — Factory Identity,Cars / BMW M,"a BMW M3 E92, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Audi RS6 C5 — Factory Identity,Cars / Audi RS,"a Audi RS6 C5, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lotus Emira — Factory Identity,Cars / Lotus,"a Lotus Emira, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Aston Martin Vantage — Factory Identity,Cars / Aston Martin,"a Aston Martin Vantage, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Koenigsegg One:1 — Factory Identity,Cars / Koenigsegg,"a Koenigsegg One:1, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Pagani Huayra BC — Factory Identity,Cars / Pagani,"a Pagani Huayra BC, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Bugatti Divo — Factory Identity,Cars / Bugatti,"a Bugatti Divo, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Dodge Challenger R/T 1970 — Factory Identity,Cars / American muscle,"a Dodge Challenger R/T 1970, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Peugeot 205 T16 — Factory Identity,Cars / Rally homologation,"a Peugeot 205 T16, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / De Tomaso Pantera — Factory Identity,Cars / Classic European sports,"a De Tomaso Pantera, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Gordon Murray T.50 — Factory Identity,Cars / Modern hypercars,"a Gordon Murray T.50, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Nissan Silvia S14 — Factory Identity,Cars / Nissan performance,"a Nissan Silvia S14, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Toyota 2000GT — Factory Identity,Cars / Toyota performance,"a Toyota 2000GT, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mazda MX-5 NB — Factory Identity,Cars / Mazda rotary and sports,"a Mazda MX-5 NB, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Honda Integra Type R DC2 — Factory Identity,Cars / Honda performance,"a Honda Integra Type R DC2, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mitsubishi Lancer Evolution VI — Factory Identity,Cars / Mitsubishi Evolution,"a Mitsubishi Lancer Evolution VI, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Subaru BRZ — Factory Identity,Cars / Subaru STI,"a Subaru BRZ, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari 458 Italia — Factory Identity,Cars / Ferrari,"a Ferrari 458 Italia, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 911 991 — Factory Identity,Cars / Porsche 911,"a Porsche 911 991, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 959 — Factory Identity,Cars / Porsche sports,"a Porsche 959, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lamborghini Aventador — Factory Identity,Cars / Lamborghini,"a Lamborghini Aventador, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / McLaren 720S — Factory Identity,Cars / McLaren,"a McLaren 720S, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mercedes-AMG SL 63 — Factory Identity,Cars / Mercedes-AMG,"a Mercedes-AMG SL 63, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / BMW M3 G80 — Factory Identity,Cars / BMW M,"a BMW M3 G80, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Audi RS6 C8 — Factory Identity,Cars / Audi RS,"a Audi RS6 C8, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lotus Evija — Factory Identity,Cars / Lotus,"a Lotus Evija, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Aston Martin Valkyrie — Factory Identity,Cars / Aston Martin,"a Aston Martin Valkyrie, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Koenigsegg Regera — Factory Identity,Cars / Koenigsegg,"a Koenigsegg Regera, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Pagani Utopia — Factory Identity,Cars / Pagani,"a Pagani Utopia, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Bugatti Bolide — Factory Identity,Cars / Bugatti,"a Bugatti Bolide, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Dodge Challenger SRT Demon 170 — Factory Identity,Cars / American muscle,"a Dodge Challenger SRT Demon 170, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Renault 5 Turbo — Factory Identity,Cars / Rally homologation,"a Renault 5 Turbo, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Maserati Bora — Factory Identity,Cars / Classic European sports,"a Maserati Bora, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Czinger 21C — Factory Identity,Cars / Modern hypercars,"a Czinger 21C, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Nissan Silvia S15 — Factory Identity,Cars / Nissan performance,"a Nissan Silvia S15, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Toyota AE86 Sprinter Trueno — Factory Identity,Cars / Toyota performance,"a Toyota AE86 Sprinter Trueno, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mazda MX-5 NC — Factory Identity,Cars / Mazda rotary and sports,"a Mazda MX-5 NC, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Honda Integra Type R DC5 — Factory Identity,Cars / Honda performance,"a Honda Integra Type R DC5, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mitsubishi Lancer Evolution VII — Factory Identity,Cars / Mitsubishi Evolution,"a Mitsubishi Lancer Evolution VII, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari 488 Pista — Factory Identity,Cars / Ferrari,"a Ferrari 488 Pista, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 911 992 — Factory Identity,Cars / Porsche 911,"a Porsche 911 992, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 356 Speedster — Factory Identity,Cars / Porsche sports,"a Porsche 356 Speedster, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lamborghini Huracan — Factory Identity,Cars / Lamborghini,"a Lamborghini Huracan, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / McLaren 765LT — Factory Identity,Cars / McLaren,"a McLaren 765LT, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mercedes-Benz SLS AMG — Factory Identity,Cars / Mercedes-AMG,"a Mercedes-Benz SLS AMG, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / BMW M4 G82 — Factory Identity,Cars / BMW M,"a BMW M4 G82, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Audi RS7 — Factory Identity,Cars / Audi RS,"a Audi RS7, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Aston Martin Valhalla — Factory Identity,Cars / Aston Martin,"a Aston Martin Valhalla, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Koenigsegg Jesko — Factory Identity,Cars / Koenigsegg,"a Koenigsegg Jesko, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Bugatti Tourbillon — Factory Identity,Cars / Bugatti,"a Bugatti Tourbillon, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Dodge Charger R/T 1969 — Factory Identity,Cars / American muscle,"a Dodge Charger R/T 1969, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Audi Quattro — Factory Identity,Cars / Rally homologation,"a Audi Quattro, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Renault Alpine A110 — Factory Identity,Cars / Classic European sports,"a Renault Alpine A110, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Nissan 300ZX Z32 — Factory Identity,Cars / Nissan performance,"a Nissan 300ZX Z32, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Toyota Celica GT-Four ST205 — Factory Identity,Cars / Toyota performance,"a Toyota Celica GT-Four ST205, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mazda MX-5 ND — Factory Identity,Cars / Mazda rotary and sports,"a Mazda MX-5 ND, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Honda Civic Type R EK9 — Factory Identity,Cars / Honda performance,"a Honda Civic Type R EK9, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mitsubishi Lancer Evolution VIII — Factory Identity,Cars / Mitsubishi Evolution,"a Mitsubishi Lancer Evolution VIII, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari F8 Tributo — Factory Identity,Cars / Ferrari,"a Ferrari F8 Tributo, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 911 GT3 RS 997 — Factory Identity,Cars / Porsche 911,"a Porsche 911 GT3 RS 997, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lamborghini Revuelto — Factory Identity,Cars / Lamborghini,"a Lamborghini Revuelto, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / McLaren Senna — Factory Identity,Cars / McLaren,"a McLaren Senna, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mercedes-Benz CLK GTR — Factory Identity,Cars / Mercedes-AMG,"a Mercedes-Benz CLK GTR, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / BMW M5 E39 — Factory Identity,Cars / BMW M,"a BMW M5 E39, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Audi R8 V10 Performance — Factory Identity,Cars / Audi RS,"a Audi R8 V10 Performance, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Aston Martin One-77 — Factory Identity,Cars / Aston Martin,"a Aston Martin One-77, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Koenigsegg Gemera — Factory Identity,Cars / Koenigsegg,"a Koenigsegg Gemera, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Plymouth Hemi Cuda — Factory Identity,Cars / American muscle,"a Plymouth Hemi Cuda, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Toyota Celica GT-Four ST185 — Factory Identity,Cars / Rally homologation,"a Toyota Celica GT-Four ST185, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / AC Cobra — Factory Identity,Cars / Classic European sports,"a AC Cobra, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / NIO EP9 — Factory Identity,Cars / Modern hypercars,"a NIO EP9, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Nissan Fairlady Z 240Z — Factory Identity,Cars / Nissan performance,"a Nissan Fairlady Z 240Z, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Toyota GR Yaris — Factory Identity,Cars / Toyota performance,"a Toyota GR Yaris, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Honda Civic Type R FK8 — Factory Identity,Cars / Honda performance,"a Honda Civic Type R FK8, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mitsubishi Lancer Evolution IX — Factory Identity,Cars / Mitsubishi Evolution,"a Mitsubishi Lancer Evolution IX, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari 812 Superfast — Factory Identity,Cars / Ferrari,"a Ferrari 812 Superfast, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 911 GT3 RS 991 — Factory Identity,Cars / Porsche 911,"a Porsche 911 GT3 RS 991, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lamborghini Sian — Factory Identity,Cars / Lamborghini,"a Lamborghini Sian, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / McLaren Speedtail — Factory Identity,Cars / McLaren,"a McLaren Speedtail, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mercedes-Benz 190E 2.5-16 Evolution II — Factory Identity,Cars / Mercedes-AMG,"a Mercedes-Benz 190E 2.5-16 Evolution II, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / BMW M5 E60 — Factory Identity,Cars / BMW M,"a BMW M5 E60, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Audi Sport Quattro — Factory Identity,Cars / Audi RS,"a Audi Sport Quattro, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Pontiac GTO Judge — Factory Identity,Cars / American muscle,"a Pontiac GTO Judge, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Subaru Impreza 22B STI — Factory Identity,Cars / Rally homologation,"a Subaru Impreza 22B STI, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lotus Europa — Factory Identity,Cars / Classic European sports,"a Lotus Europa, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Nissan Z Nismo — Factory Identity,Cars / Nissan performance,"a Nissan Z Nismo, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Toyota GR86 — Factory Identity,Cars / Toyota performance,"a Toyota GR86, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Honda Civic Type R FL5 — Factory Identity,Cars / Honda performance,"a Honda Civic Type R FL5, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mitsubishi Lancer Evolution X — Factory Identity,Cars / Mitsubishi Evolution,"a Mitsubishi Lancer Evolution X, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
